Instance, X-n181-k23
capacity, 8
min_trucks, 23
output_file, output_iterations/X-n181-k23.log
Start date, 2022-07-08
Start time, 11-25-32
capacity, 8
num_vehicles, 23
abort_early, False
methods, ['ng20', 'ng8', 'cyc2', 'SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
5522, 25572.0, 3323, 1, 20000.0, 3352.4
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 9015.2444, True, 638
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 8280.2048, True, 657
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 20039.4527, True, 302
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 18350.4298, True, 286
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 21149.034, True, 175
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.9048, 22653.5624, True, 134
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25168.4007, 21441.2533, True, 153
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25167.4664, 23850.2741, True, 108
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25155.4477, 23902.9456, True, 84
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25149.7891, 24086.1412, True, 80
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25145.1718, 24794.4218, True, 33
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25138.4334, 24938.9607, True, 22
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25137.0265, 24828.4392, True, 16
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25136.605, 24721.1675, True, 18
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25136.3266, 24876.6182, True, 7
ng20, 0.1, 848.3, 563.8, 280.4, 1, 25136.1771, 24791.1417, 0, 66
ng8, 0.1, 0.9, 0.5, 0.2, 1, 25136.1771, 24469.1771, 0, 82
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 25136.1771, 23447.9807, 0, 541
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 25136.1771, 16619.6838, 0, 250
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25131.3492, 25021.6614, True, 16
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.9889, 25064.7376, True, 5
ng20, 0.0, 871.1, 568.0, 298.7, 1, 25130.368, 25062.2526, 0, 10
ng8, 0.0, 1.0, 0.6, 0.3, 1, 25130.368, 24279.368, 0, 47
cyc2, -0.0, 0.3, 0.0, 0.0, 1, 25130.368, 23534.9748, 0, 531
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25130.368, 16566.2978, 0, 251
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.1632, 25083.2785, True, 1
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.1204, 25125.9196, True, 1
ng20, 0.1, 886.7, 584.2, 298.4, 1, 25130.1204, 25119.4146, 0, 2
ng8, 0.0, 1.0, 0.6, 0.2, 1, 25130.1204, 24219.7804, 0, 37
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 25130.1204, 23465.0347, 0, 524
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 25130.1204, 16652.4189, 0, 250
ng20, 0.0, 890.7, 584.0, 302.6, 1, 25130.1204, 25130.1204, 0, 0
ng8, 0.0, 0.9, 0.5, 0.2, 1, 25130.1204, 24219.7804, 0, 35
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 25130.1204, 23465.0347, 0, 522
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 25130.1204, 16652.4189, 0, 250
scip_total_time, 6857.160364
Solval, number of paths, impact cutoff
25130.120356353593, 123, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.2, (0, 114, 67, 130, 73, 124, 144, 165, 104, 0)
True, True, 0.52, (0, 60, 128, 9, 30, 79, 158, 36, 14, 0)
True, True, 0.2383, (0, 1, 16, 50, 94, 146, 166, 74, 46, 0)
True, True, 0.203, (0, 31, 57, 110, 175, 162, 168, 41, 22, 0)
True, True, 0.4199, (0, 127, 15, 164, 37, 147, 87, 167, 39, 0)
True, True, 0.2301, (0, 55, 135, 5, 105, 64, 86, 62, 23, 0)
True, True, 0.6225, (0, 99, 56, 100, 69, 28, 119, 173, 129, 0)
True, True, 0.1602, (0, 39, 125, 167, 147, 87, 146, 94, 50, 0)
True, True, 0.1015, (0, 33, 134, 83, 82, 74, 46, 153, 81, 0)
True, True, 0.0401, (0, 110, 175, 117, 35, 151, 7, 91, 162, 0)
True, True, 0.1604, (0, 138, 115, 179, 24, 71, 23, 55, 17, 0)
True, True, 0.2, (0, 21, 58, 80, 159, 171, 96, 158, 20, 0)
True, True, 0.1602, (0, 54, 127, 15, 37, 164, 97, 34, 113, 0)
True, True, 0.0849, (0, 45, 170, 155, 123, 174, 48, 6, 126, 0)
True, True, 0.0567, (0, 153, 82, 46, 74, 103, 83, 134, 33, 0)
True, True, 0.3632, (0, 145, 180, 59, 139, 120, 101, 112, 148, 0)
True, True, 0.4219, (0, 153, 82, 46, 74, 166, 103, 83, 134, 0)
True, True, 0.407, (0, 152, 95, 163, 90, 26, 29, 51, 52, 0)
True, True, 0.4386, (0, 139, 22, 41, 168, 162, 175, 110, 57, 0)
True, True, 0.2193, (0, 170, 155, 138, 115, 179, 24, 71, 55, 0)
True, True, 0.2, (0, 88, 78, 102, 3, 93, 161, 109, 68, 0)
True, True, 0.5234, (0, 117, 35, 151, 53, 4, 33, 7, 91, 0)
True, True, 0.25, (0, 75, 113, 118, 40, 150, 177, 156, 178, 0)
True, True, 0.3632, (0, 106, 160, 154, 38, 129, 136, 77, 13, 0)
True, True, 0.1604, (0, 179, 5, 105, 64, 86, 62, 135, 24, 0)
True, True, 0.28, (0, 21, 8, 18, 76, 70, 121, 12, 108, 0)
True, True, 0.2783, (0, 45, 170, 155, 123, 174, 101, 112, 148, 0)
True, True, 0.3585, (0, 45, 123, 174, 48, 6, 126, 120, 101, 0)
True, True, 0.3568, (0, 132, 140, 63, 85, 89, 2, 149, 152, 0)
True, True, 0.1887, (0, 173, 119, 28, 69, 100, 56, 99, 141, 0)
True, True, 0.3537, (0, 106, 160, 172, 141, 81, 66, 25, 72, 0)
True, True, 0.0801, (0, 57, 110, 175, 162, 168, 41, 22, 48, 0)
True, True, 0.3417, (0, 42, 84, 116, 92, 131, 169, 65, 32, 0)
True, True, 0.2783, (0, 120, 126, 6, 48, 174, 123, 155, 170, 0)
True, True, 0.2, (0, 104, 165, 144, 124, 176, 98, 73, 114, 0)
True, True, 0.2, (0, 11, 49, 137, 107, 161, 109, 68, 19, 0)
True, True, 0.067, (0, 163, 90, 26, 2, 89, 85, 63, 149, 0)
True, True, 0.4199, (0, 127, 15, 164, 37, 147, 87, 167, 125, 0)
True, True, 0.32, (0, 70, 76, 18, 159, 171, 96, 80, 58, 0)
True, True, 0.165, (0, 142, 143, 47, 157, 122, 27, 29, 52, 0)
True, True, 0.0698, (0, 179, 5, 105, 64, 86, 62, 135, 23, 0)
True, True, 0.2, (0, 67, 73, 98, 176, 124, 144, 165, 104, 0)
True, True, 0.0048, (0, 160, 172, 141, 81, 66, 25, 72, 168, 0)
True, True, 0.368, (0, 38, 154, 172, 141, 81, 66, 25, 72, 0)
True, True, 0.1982, (0, 139, 106, 160, 41, 22, 48, 6, 126, 0)
True, True, 0.0801, (0, 81, 153, 82, 46, 74, 16, 1, 141, 0)
True, True, 0.0401, (0, 57, 110, 175, 117, 35, 151, 7, 91, 0)
True, True, 0.04, (0, 60, 128, 14, 36, 158, 80, 58, 21, 0)
True, True, 0.08, (0, 8, 159, 171, 96, 79, 30, 9, 14, 0)
True, True, 0.1015, (0, 1, 16, 50, 94, 146, 166, 103, 83, 0)
True, True, 0.3184, (0, 33, 134, 83, 103, 125, 39, 4, 53, 0)
True, True, 0.0048, (0, 106, 172, 141, 81, 66, 25, 72, 168, 0)
