Instance, X-n439-k37
capacity, 12
min_trucks, 37
output_file, output_uchoa/X-n439-k37-ng8.log
Start date, 2022-07-03
Start time, 13-44-18
capacity, 12
num_vehicles, 37
abort_early, False
methods, ['ng8']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
246192, 36439.0, 20000, 1, 20000.0, 27434.7
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35930.0379, 26023.7012, True, 857
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35930.0379, 29894.4275, True, 569
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35930.0379, 30781.4203, True, 219
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35930.0169, 31454.6839, True, 202
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35930.0169, 31336.7714, True, 203
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35929.7828, 34477.9449, True, 129
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35928.5472, 35055.6468, True, 88
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35927.8095, 34098.0747, True, 102
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35927.0038, 34534.4636, True, 85
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35924.445, 34730.7839, True, 55
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35923.1202, 35228.8464, True, 42
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.697, 35464.8883, True, 24
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.697, 35765.9528, True, 12
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.697, 35825.514, True, 5
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.6968, 35911.9827, True, 1
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.6968, 35817.3731, True, 1
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.6397, 35812.6276, True, 8
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35921.6397, 35918.7484, True, 2
ng8, 0.0, 8.3, 5.4, 1.2, 1, 35921.6397, 34158.3847, 0, 482
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35897.3913, 32798.4147, True, 157
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35897.2723, 35193.8264, True, 73
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35897.0108, 35408.4928, True, 26
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35896.754, 35677.3969, True, 18
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35896.2346, 35594.2442, True, 30
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.9137, 35764.4557, True, 17
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.8201, 35714.2552, True, 10
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.8201, 35832.7018, True, 3
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.8201, 35832.7018, True, 1
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.8201, 35832.7018, True, 2
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35895.8201, 35832.7018, True, 1
ng8, 0.0, 8.6, 5.6, 1.3, 1, 35895.7561, 34470.7603, 0, 348
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35883.5345, 34957.0548, True, 62
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35883.5161, 35494.118, True, 14
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35883.4945, 35391.7885, True, 8
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35883.4767, 35727.8548, True, 4
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35883.4765, 35864.9755, True, 1
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35883.4398, 35879.8616, True, 1
ng8, 0.0, 8.8, 5.7, 1.3, 1, 35883.4398, 34940.2477, 0, 318
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35879.2431, 35285.1074, True, 84
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35879.2381, 35811.302, True, 3
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35879.169, 35662.3025, True, 4
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35879.0013, 35698.1597, True, 9
ESPPRC_heur, -0.0, 0.3, 0.1, 0.1, 0, 35879.0013, 35753.6597, True, 2
ng8, 0.0, 10.2, 6.6, 1.5, 1, 35879.0013, 35516.749, 0, 242
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35871.7848, 35545.6016, True, 22
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35871.7533, 35758.3567, True, 9
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35871.7226, 35797.7226, True, 2
ng8, 0.0, 10.3, 6.7, 1.5, 1, 35871.5689, 35604.4089, 0, 166
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35868.9291, 35790.6847, True, 14
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35868.8863, 35860.4117, True, 2
ng8, 0.0, 10.4, 6.7, 1.5, 1, 35868.8815, 35556.0271, 0, 125
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35868.2088, 35861.7572, True, 3
ng8, 0.0, 10.4, 6.7, 1.5, 1, 35868.2088, 35822.21, 0, 40
ESPPRC_heur, 0.0, 0.3, 0.1, 0.1, 0, 35868.0167, 35855.2825, True, 2
ng8, 0.0, 10.4, 6.8, 1.5, 1, 35868.0167, 35848.6492, 0, 17
ng8, 0.0, 10.4, 6.7, 1.5, 1, 35867.9823, 35851.2441, 0, 11
ng8, 0.0, 10.5, 6.8, 1.5, 1, 35867.9808, 35867.9808, 0, 0
scip_total_time, 27714.970971
Solval, number of paths, impact cutoff
35867.980830560504, 289, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.5455, (0, 81, 0)
True, True, 0.2121, (0, 335, 72, 411, 3, 169, 2, 8, 311, 434, 105, 236, 217, 0)
True, True, 0.061, (0, 430, 248, 19, 330, 108, 340, 240, 220, 331, 361, 161, 58, 0)
True, True, 0.0377, (0, 120, 279, 213, 328, 95, 52, 198, 214, 357, 363, 300, 424, 0)
True, True, 0.443, (0, 186, 164, 51, 100, 27, 54, 94, 212, 46, 49, 45, 277, 0)
True, True, 0.5768, (0, 172, 202, 308, 270, 406, 155, 41, 275, 92, 260, 26, 326, 0)
True, True, 0.0134, (0, 65, 159, 15, 153, 215, 193, 285, 101, 252, 309, 329, 266, 0)
True, True, 0.829, (0, 71, 228, 346, 162, 435, 166, 345, 385, 438, 312, 381, 404, 0)
True, True, 0.0235, (0, 413, 432, 351, 266, 329, 319, 338, 271, 289, 253, 257, 383, 0)
True, True, 0.2266, (0, 333, 31, 5, 426, 134, 367, 1, 6, 131, 79, 176, 204, 0)
True, True, 0.0659, (0, 217, 105, 434, 311, 8, 2, 169, 3, 411, 348, 260, 26, 0)
True, True, 0.5164, (0, 238, 305, 32, 82, 147, 143, 60, 104, 185, 294, 318, 23, 0)
True, True, 0.4859, (0, 175, 73, 157, 135, 177, 152, 408, 302, 255, 327, 389, 343, 0)
True, True, 0.3736, (0, 213, 328, 52, 198, 214, 272, 64, 123, 357, 363, 300, 424, 0)
True, True, 0.0211, (0, 364, 417, 368, 290, 356, 363, 300, 424, 213, 279, 114, 316, 0)
True, True, 0.0272, (0, 372, 264, 352, 315, 86, 225, 388, 409, 110, 303, 241, 221, 0)
True, True, 0.0404, (0, 172, 149, 202, 308, 270, 406, 71, 92, 275, 41, 155, 326, 0)
True, True, 0.2194, (0, 283, 323, 246, 138, 376, 47, 286, 350, 341, 98, 137, 251, 0)
True, True, 0.278, (0, 156, 427, 415, 276, 355, 429, 365, 359, 295, 358, 231, 414, 0)
True, True, 0.0737, (0, 172, 149, 202, 308, 406, 155, 41, 275, 92, 260, 26, 326, 0)
True, True, 0.0536, (0, 333, 31, 134, 387, 397, 390, 184, 395, 287, 161, 58, 207, 0)
True, True, 0.0842, (0, 383, 253, 289, 271, 338, 319, 329, 266, 351, 432, 396, 420, 0)
True, True, 0.0121, (0, 72, 97, 400, 267, 386, 299, 223, 425, 349, 410, 411, 348, 0)
True, True, 0.5334, (0, 39, 232, 35, 141, 208, 374, 322, 304, 419, 336, 369, 188, 0)
True, True, 0.3673, (0, 154, 91, 118, 173, 88, 210, 22, 56, 75, 196, 140, 1, 0)
True, True, 0.3445, (0, 132, 84, 181, 21, 378, 112, 16, 67, 230, 34, 73, 175, 0)
True, True, 0.0638, (0, 261, 129, 191, 158, 29, 87, 102, 127, 119, 76, 201, 203, 0)
True, True, 0.0004, (0, 404, 381, 312, 438, 385, 345, 166, 435, 162, 346, 228, 406, 0)
True, True, 0.0134, (0, 329, 319, 309, 252, 101, 285, 193, 215, 153, 15, 159, 65, 0)
True, True, 0.2205, (0, 364, 259, 30, 178, 310, 222, 125, 190, 356, 290, 368, 417, 0)
True, True, 0.0007, (0, 224, 188, 369, 336, 419, 304, 322, 374, 208, 35, 232, 39, 0)
True, True, 0.3497, (0, 81, 179, 96, 256, 78, 182, 216, 106, 399, 77, 99, 124, 0)
True, True, 0.0868, (0, 316, 114, 213, 328, 95, 52, 198, 214, 357, 363, 300, 424, 0)
True, True, 0.0211, (0, 316, 114, 279, 213, 424, 300, 363, 356, 290, 368, 417, 259, 0)
True, True, 0.0283, (0, 24, 343, 389, 327, 255, 302, 408, 152, 177, 135, 157, 73, 0)
True, True, 0.0565, (0, 202, 406, 404, 381, 346, 228, 71, 92, 275, 41, 155, 326, 0)
True, True, 0.1429, (0, 39, 232, 35, 322, 374, 208, 141, 100, 51, 164, 186, 128, 0)
True, True, 0.0012, (0, 391, 372, 264, 352, 315, 86, 225, 388, 409, 110, 303, 241, 0)
True, True, 0.0543, (0, 140, 274, 113, 116, 196, 75, 56, 22, 210, 88, 173, 344, 0)
True, True, 0.0283, (0, 132, 4, 181, 21, 378, 112, 16, 67, 230, 34, 73, 175, 0)
True, True, 0.7269, (0, 361, 331, 220, 240, 340, 108, 330, 19, 248, 430, 28, 401, 0)
True, True, 0.7796, (0, 48, 12, 85, 69, 68, 111, 20, 148, 314, 306, 107, 180, 0)
True, True, 0.0074, (0, 204, 79, 189, 61, 130, 80, 6, 131, 367, 426, 5, 31, 0)
True, True, 0.0283, (0, 165, 235, 192, 382, 174, 160, 292, 84, 4, 132, 175, 401, 0)
True, True, 0.1082, (0, 115, 377, 433, 337, 242, 241, 360, 342, 221, 393, 237, 121, 0)
True, True, 0.0572, (0, 228, 346, 162, 435, 166, 345, 385, 438, 312, 280, 393, 237, 0)
True, True, 0.0254, (0, 279, 213, 328, 95, 52, 198, 214, 272, 168, 405, 234, 188, 0)
True, True, 0.1879, (0, 254, 9, 359, 365, 429, 355, 276, 317, 398, 36, 194, 38, 0)
True, True, 0.1769, (0, 417, 368, 290, 356, 190, 125, 222, 310, 178, 291, 313, 265, 0)
True, True, 0.0638, (0, 93, 258, 70, 104, 60, 185, 143, 147, 82, 32, 305, 238, 0)
True, True, 0.1216, (0, 65, 154, 7, 197, 344, 173, 118, 91, 215, 153, 15, 159, 0)
True, True, 0.3224, (0, 156, 427, 398, 317, 226, 278, 33, 298, 288, 55, 263, 355, 0)
True, True, 0.0408, (0, 395, 184, 390, 371, 62, 109, 90, 113, 116, 274, 140, 1, 0)
True, True, 0.1675, (0, 333, 31, 5, 176, 79, 189, 61, 431, 144, 334, 25, 146, 0)
True, True, 0.2024, (0, 297, 126, 66, 339, 293, 89, 412, 83, 388, 225, 303, 241, 0)
True, True, 0.1588, (0, 414, 217, 236, 59, 136, 187, 362, 305, 238, 359, 295, 358, 0)
True, True, 0.0198, (0, 348, 411, 410, 267, 386, 299, 223, 349, 425, 133, 370, 3, 0)
True, True, 0.0211, (0, 424, 300, 363, 357, 214, 198, 272, 52, 95, 328, 213, 279, 0)
True, True, 0.0249, (0, 107, 306, 314, 148, 111, 20, 128, 199, 151, 163, 183, 170, 0)
True, True, 0.1585, (0, 283, 246, 138, 376, 257, 47, 286, 350, 341, 98, 137, 251, 0)
True, True, 0.0766, (0, 333, 31, 5, 426, 367, 131, 6, 80, 130, 61, 189, 79, 0)
True, True, 0.2125, (0, 165, 235, 192, 382, 292, 160, 291, 174, 313, 265, 77, 99, 0)
True, True, 0.0581, (0, 106, 399, 364, 259, 30, 291, 160, 174, 382, 192, 235, 165, 0)
True, True, 0.0567, (0, 188, 369, 336, 419, 304, 322, 374, 208, 35, 232, 39, 199, 0)
