Instance, X-n115-k10
capacity, 169
min_trucks, 10
output_file, output_uchoa/X-n115-k10-cyc2.log
Start date, 2022-06-27
Start time, 04-05-39
capacity, 169
num_vehicles, 10
abort_early, False
methods, ['cyc2']
max_vars, 10000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
19, 12747.0, 28, 1, 20000.0, 38.6
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
cyc2, 5.9, 0.7, 0.0, 0.0, 1, 12747.0, -102753.0, 0, 19995
cyc2, 5.6, 0.7, 0.0, 0.0, 1, 12747.0, -47333.0, 0, 19892
cyc2, 4.8, 0.9, 0.0, 0.0, 1, 12747.0, -123273.0, 0, 22605
cyc2, 3.6, 0.7, 0.0, 0.0, 1, 12747.0, -52403.0, 0, 19151
cyc2, 8.6, 1.5, 0.0, 0.0, 1, 12747.0, -69631.12, 0, 33907
cyc2, 6.0, 1.2, 0.0, 0.0, 1, 12747.0, -371271.8392, 0, 26965
cyc2, 5.4, 1.5, 0.0, 0.0, 1, 12747.0, -34053.0, 0, 34746
cyc2, 7.0, 1.8, 0.0, 0.0, 1, 12747.0, -57077.3478, 0, 42416
cyc2, 5.8, 1.8, 0.0, 0.0, 1, 12747.0, -35585.3879, 0, 39202
cyc2, 11.5, 1.6, 0.0, 0.0, 1, 12747.0, -51432.3103, 0, 34407
cyc2, 8.3, 1.7, 0.0, 0.0, 1, 12747.0, -40581.8198, 0, 37134
cyc2, 7.3, 1.7, 0.0, 0.0, 1, 12747.0, -30666.1287, 0, 36232
cyc2, 5.3, 1.8, 0.0, 0.0, 1, 12747.0, -31041.6536, 0, 40156
cyc2, 6.5, 1.5, 0.0, 0.0, 1, 12747.0, -23076.7996, 0, 33159
cyc2, 5.3, 1.7, 0.0, 0.0, 1, 12747.0, -48345.7554, 0, 40012
cyc2, 6.3, 1.8, 0.0, 0.0, 1, 12747.0, -19192.4528, 0, 38881
cyc2, 4.5, 1.8, 0.0, 0.0, 1, 12747.0, -23217.9077, 0, 39068
cyc2, 7.9, 1.6, 0.0, 0.0, 1, 12747.0, -29123.3034, 0, 33854
cyc2, 4.6, 1.5, 0.0, 0.0, 1, 12747.0, -4521.0525, 0, 28011
cyc2, 6.9, 2.2, 0.0, 0.0, 1, 12747.0, -62532.4884, 0, 51877
cyc2, 8.9, 2.1, 0.0, 0.0, 1, 12747.0, -129206.5492, 0, 54586
cyc2, 5.4, 2.2, 0.0, 0.0, 1, 12747.0, -25854.3829, 0, 48587
cyc2, 7.9, 2.4, 0.0, 0.0, 1, 12747.0, -27863.3113, 0, 52698
cyc2, 8.1, 2.3, 0.0, 0.0, 1, 12747.0, -107574.0145, 0, 60343
cyc2, 6.6, 2.5, 0.0, 0.0, 1, 12747.0, -30780.5945, 0, 54848
cyc2, 7.4, 2.7, 0.0, 0.0, 1, 12747.0, -38881.6371, 0, 59530
cyc2, 9.4, 2.6, 0.0, 0.0, 1, 12747.0, -87025.9219, 0, 65588
cyc2, 10.2, 2.6, 0.0, 0.0, 1, 12747.0, -77486.9832, 0, 64863
cyc2, 8.1, 2.4, 0.0, 0.0, 1, 12747.0, -45458.9546, 0, 54007
cyc2, 8.4, 2.4, 0.0, 0.0, 1, 12747.0, -73954.635, 0, 60687
cyc2, 8.3, 2.4, 0.0, 0.0, 1, 12747.0, -45022.5086, 0, 55716
cyc2, 8.8, 2.7, 0.0, 0.0, 1, 12747.0, -20438.4324, 0, 54122
cyc2, 6.5, 2.6, 0.0, 0.0, 1, 12747.0, -18352.5898, 0, 53195
cyc2, 6.5, 2.6, 0.0, 0.0, 1, 12747.0, -19274.6136, 0, 51393
cyc2, 9.4, 3.0, 0.0, 0.0, 1, 12747.0, -61267.7721, 0, 68682
cyc2, 7.3, 2.8, 0.0, 0.0, 1, 12747.0, -8369.9591, 0, 46837
cyc2, 5.7, 2.8, 0.0, 0.0, 1, 12747.0, -26367.1789, 0, 60185
cyc2, 8.8, 2.7, 0.0, 0.0, 1, 12747.0, -11761.6491, 0, 48959
cyc2, 9.0, 3.0, 0.0, 0.0, 1, 12747.0, -18586.3936, 0, 57346
cyc2, 7.4, 3.0, 0.0, 0.0, 1, 12747.0, -22838.142, 0, 59007
cyc2, 8.6, 3.0, 0.0, 0.0, 1, 12747.0, -13084.1901, 0, 53618
cyc2, 12.7, 3.2, 0.0, 0.0, 1, 12747.0, -50889.1771, 0, 70078
cyc2, 8.0, 3.0, 0.0, 0.0, 1, 12747.0, -27125.8327, 0, 61589
cyc2, 7.0, 3.3, 0.0, 0.0, 1, 12747.0, -13886.5841, 0, 59321
cyc2, 10.2, 3.4, 0.0, 0.0, 1, 12747.0, -42124.5395, 0, 70652
cyc2, 6.8, 2.9, 0.0, 0.0, 1, 12747.0, -5079.1615, 0, 47135
cyc2, 11.5, 3.2, 0.0, 0.0, 1, 12747.0, -12510.906, 0, 56947
cyc2, 7.1, 2.6, 0.0, 0.0, 1, 12747.0, -6595.7369, 0, 45327
cyc2, 7.4, 2.8, 0.0, 0.0, 1, 12747.0, -11019.4163, 0, 49134
cyc2, 7.0, 3.1, 0.0, 0.0, 1, 12747.0, -14560.8215, 0, 55967
cyc2, 9.7, 2.9, 0.0, 0.0, 1, 12747.0, -10005.0818, 0, 50825
cyc2, 6.3, 2.4, 0.0, 0.0, 1, 12747.0, -7262.137, 0, 41843
cyc2, 3.9, 2.4, 0.0, 0.0, 1, 12747.0, -1649.0551, 0, 37233
cyc2, 9.6, 3.1, 0.0, 0.0, 1, 12747.0, -24262.0109, 0, 62450
cyc2, 6.2, 3.8, 0.0, 0.0, 1, 12747.0, -49442.0798, 0, 76784
cyc2, 8.0, 2.9, 0.0, 0.0, 1, 12747.0, -5142.5716, 0, 46148
cyc2, 5.9, 3.1, 0.0, 0.0, 1, 12747.0, -2171.4199, 0, 47062
cyc2, 19.4, 4.5, 0.0, 0.0, 1, 12747.0, -74355.0921, 0, 93152
cyc2, 8.8, 4.4, 0.0, 0.0, 1, 12747.0, -45742.2664, 0, 87550
cyc2, 7.3, 3.5, 0.0, 0.0, 1, 12747.0, -6107.8543, 0, 61390
cyc2, 5.9, 2.9, 0.0, 0.0, 1, 12747.0, -71.377, 0, 43285
cyc2, 8.2, 4.3, 0.0, 0.0, 1, 12747.0, -21720.3384, 0, 79926
cyc2, 19.6, 5.2, 0.0, 0.0, 1, 12747.0, -47300.2529, 0, 94141
cyc2, 16.9, 5.4, 0.0, 0.0, 1, 12747.0, -57447.8401, 0, 99081
cyc2, 14.4, 4.7, 0.0, 0.0, 1, 12747.0, -23254.4716, 0, 84556
cyc2, 10.7, 4.6, 0.0, 0.0, 1, 12747.0, -13540.9808, 0, 81946
cyc2, 19.7, 5.2, 0.0, 0.0, 1, 12747.0, -40987.2828, 0, 93194
cyc2, 9.4, 4.0, 0.0, 0.0, 1, 12747.0, -4338.8337, 0, 69733
cyc2, 19.5, 5.2, 0.0, 0.0, 1, 12747.0, -22358.7378, 0, 92224
cyc2, 10.3, 4.4, 0.0, 0.0, 1, 12747.0, -9858.9884, 0, 75833
cyc2, 8.1, 3.8, 0.0, 0.0, 1, 12747.0, -5867.8424, 0, 63546
cyc2, 9.3, 4.2, 0.0, 0.0, 1, 12747.0, -6765.166, 0, 72236
cyc2, 12.0, 5.9, 0.0, 0.0, 1, 12747.0, -27120.3022, 0, 100914
