Instance, E-n101-k8
capacity, 200
min_trucks, 8
output_file, output_farley/E-n101-k8-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 200
num_vehicles, 8
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
132, 815.0, 210, 1, 20000.0, 219.6
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.4, 0.2, 0.2, 0.0, 1, 815.0, -20833.0, 0, 6631
Farley, 0.6, 2837.3, 2673.5, 161.2, 0, 815.0, 86.1674, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 815.0, -9457.0, 0, 2458
Farley, 0.2, 1716.3, 1555.5, 159.2, 0, 815.0, 87.0726, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.0, 0.0, 1, 815.0, -4089.0, 0, 3732
Farley, 0.4, 36258.8, 32290.8, 3956.4, 0, 815.0, 163.4898, 0, Not Applicable
SPPRC, 0.1, 0.2, 0.1, 0.0, 1, 815.0, -5977.0, 0, 5848
Farley, 0.3, 16729.6, 15057.0, 1666.0, 0, 815.0, 163.4898, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.0, 0.0, 1, 815.0, -3711.9841, 0, 3884
Farley, 0.2, 22063.3, 19739.1, 2316.8, 0, 815.0, 163.4898, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 815.0, -3233.0, 0, 2750
Farley, 0.1, 1828.8, 1627.1, 200.2, 0, 815.0, 171.3336, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.0, 0.0, 1, 815.0, -4135.6396, 0, 4126
Farley, 0.2, 1265.6, 1116.3, 147.9, 0, 815.0, 167.0338, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.1, 0.0, 1, 815.0, -2967.6667, 0, 3964
Farley, 0.2, 7247.4, 6336.1, 907.1, 0, 815.0, 167.0338, 0, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -15145.0, 0, 4218
Farley, 0.4, 29166.2, 26569.4, 2587.6, 0, 815.0, 123.0705, 0, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -4973.9443, 0, 4663
Farley, 0.3, 43201.0, 37578.0, 5613.0, 1, 815.0, 123.0705, 1, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -4113.0, 0, 4371
Farley, 0.4, 43201.0, 38413.1, 4779.5, 1, 815.0, 123.0705, 1, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -5697.7381, 0, 5558
Farley, 0.4, 43201.0, 37955.8, 5236.9, 1, 815.0, 123.0705, 1, Not Applicable
SPPRC, 0.0, 0.1, 0.1, 0.0, 1, 815.0, -4608.8705, 0, 3929
Farley, 0.2, 29364.3, 26340.0, 3017.2, 0, 815.0, 119.7815, 0, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -4468.5253, 0, 4680
Farley, 0.3, 43201.0, 37569.5, 5623.2, 1, 815.0, 119.7815, 1, Not Applicable
SPPRC, 0.0, 0.1, 0.1, 0.0, 1, 815.0, -4373.7909, 0, 4580
Farley, 0.2, 5472.7, 4805.3, 664.7, 0, 815.0, 98.0657, 0, Not Applicable
SPPRC, 0.1, 0.1, 0.1, 0.0, 1, 815.0, -3041.0, 0, 4420
Farley, 0.3, 35746.4, 31333.3, 4404.7, 0, 815.0, 141.7908, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.0, 0.0, 1, 815.0, -5715.1216, 0, 3842
