Instance, E-n76-k10
capacity, 140
min_trucks, 10
output_file, output_farley/E-n76-k10-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 140
num_vehicles, 10
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
22, 830.0, 32, 1, 20000.0, 38.7
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -2830.0, 0, 776
Farley, 0.0, 0.6, 0.4, 0.2, 0, 830.0, 239.1525, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -8630.0, 0, 775
Farley, 0.1, 0.7, 0.5, 0.2, 0, 830.0, 112.678, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -3449.1667, 0, 1385
Farley, 0.1, 6.8, 4.8, 1.9, 0, 830.0, 239.1525, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -2360.0, 0, 662
Farley, 0.0, 8.1, 5.6, 2.4, 0, 830.0, 239.1525, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -4230.0, 0, 579
Farley, 0.1, 10.0, 7.5, 2.4, 0, 830.0, 152.1116, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1726.6667, 0, 849
Farley, 0.0, 19.2, 13.6, 5.4, 0, 830.0, 239.1525, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -4100.0, 0, 1041
Farley, 0.1, 352.0, 285.8, 65.6, 0, 830.0, 235.9883, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -4270.0, 0, 921
Farley, 0.1, 119.1, 93.4, 25.4, 0, 830.0, 195.0273, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -3290.0, 0, 1207
Farley, 0.1, 10.2, 7.3, 2.7, 0, 830.0, 248.4354, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -4856.3194, 0, 917
Farley, 0.0, 25.2, 17.7, 7.3, 0, 830.0, 248.4354, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -4944.8684, 0, 447
Farley, 0.1, 5.4, 3.9, 1.4, 0, 830.0, 248.4354, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -2220.0, 0, 919
Farley, 0.0, 19.5, 14.0, 5.3, 0, 830.0, 248.4354, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -2894.9091, 0, 639
Farley, 0.0, 50.4, 38.7, 11.4, 0, 830.0, 166.0368, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -3219.6076, 0, 578
Farley, 0.1, 9.3, 6.9, 2.3, 0, 830.0, 220.2865, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1600.0, 0, 1112
Farley, 0.1, 75.8, 56.2, 19.2, 0, 830.0, 248.4354, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -3810.6143, 0, 1728
Farley, 0.0, 19.7, 13.9, 5.6, 0, 830.0, 181.4188, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1715.0, 0, 1495
Farley, 0.1, 19.0, 14.0, 4.8, 0, 830.0, 264.4402, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -6758.9744, 0, 765
Farley, 0.1, 8.4, 6.4, 1.9, 0, 830.0, 209.7717, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -992.5, 0, 1283
Farley, 0.1, 335.0, 267.4, 67.0, 0, 830.0, 283.4146, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1595.8627, 0, 1054
Farley, 0.1, 24.2, 18.3, 5.7, 0, 830.0, 240.5542, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1390.7055, 0, 1401
Farley, 0.0, 3.2, 2.4, 0.8, 0, 830.0, 223.8296, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 830.0, -1061.8363, 0, 1024
Farley, 0.1, 6.5, 4.9, 1.5, 0, 830.0, 249.0, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -4494.0468, 0, 1777
Farley, 0.1, 7.3, 5.7, 1.5, 0, 830.0, 204.4437, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 830.0, -3026.5259, 0, 1849
Farley, 0.0, 19.9, 15.1, 4.5, 0, 830.0, 154.9115, 0, Not Applicable
