Instance, E-n30-k3
capacity, 4500
min_trucks, 3
output_file, output_farley/E-n30-k3-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 4500
num_vehicles, 3
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
6, 534.0, 27, 1, 20000.0, 29.0
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -5793.0, 0, 167
Farley, 0.1, 0.0, 0.0, 0.0, 0, 534.0, 60.6495, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -4135.2, 0, 269
Farley, 0.1, 0.5, 0.4, 0.1, 0, 534.0, 94.6439, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -2262.18, 0, 330
Farley, 0.0, 1.0, 0.8, 0.2, 0, 534.0, 106.0966, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -4140.0, 0, 254
Farley, 0.0, 1.4, 1.1, 0.3, 0, 534.0, 49.3613, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1369.8, 0, 439
Farley, 0.1, 164.4, 139.8, 24.3, 0, 534.0, 44.011, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -5827.5, 0, 403
Farley, 0.1, 0.3, 0.2, 0.1, 0, 534.0, 121.9249, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -2082.0, 0, 399
Farley, 0.1, 6.1, 5.0, 1.1, 0, 534.0, 121.9249, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1842.0, 0, 372
Farley, 0.1, 2.5, 2.0, 0.5, 0, 534.0, 121.9249, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1106.3691, 0, 373
Farley, 0.0, 0.6, 0.5, 0.1, 0, 534.0, 128.2533, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -4983.375, 0, 525
Farley, 0.1, 0.1, 0.1, 0.0, 0, 534.0, 128.2533, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -4596.0, 0, 283
Farley, 0.0, 0.1, 0.0, 0.0, 0, 534.0, 105.7426, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -4622.5714, 0, 664
Farley, 0.1, 0.7, 0.6, 0.1, 0, 534.0, 128.2533, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -614.5227, 0, 374
Farley, 0.0, 8.4, 6.9, 1.4, 0, 534.0, 128.2533, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -2231.9258, 0, 1215
Farley, 0.1, 3.9, 3.3, 0.6, 0, 534.0, 80.9409, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1628.1445, 0, 605
Farley, 0.1, 10.8, 9.2, 1.6, 0, 534.0, 163.1927, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -957.9267, 0, 630
Farley, 0.1, 72.6, 64.2, 8.2, 0, 534.0, 155.1603, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1076.305, 0, 867
Farley, 0.1, 163.5, 147.4, 15.8, 0, 534.0, 110.3786, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -873.0203, 0, 584
Farley, 0.0, 190.4, 170.2, 19.8, 0, 534.0, 110.3786, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -474.0, 0, 591
Farley, 0.1, 770.3, 696.9, 72.6, 0, 534.0, 189.8064, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -184.0688, 0, 626
Farley, 0.1, 344.9, 310.8, 33.5, 0, 534.0, 133.7691, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1849.6749, 0, 1560
Farley, 0.1, 988.4, 875.9, 111.5, 0, 534.0, 127.263, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -407.4216, 0, 1087
Farley, 0.1, 660.4, 602.7, 57.0, 0, 534.0, 185.7906, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -2596.4883, 0, 1516
Farley, 0.2, 82.7, 70.8, 11.7, 0, 534.0, 93.6595, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -2040.8159, 0, 1354
Farley, 0.1, 311.9, 273.8, 37.7, 0, 534.0, 88.8012, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -1171.7322, 0, 636
Farley, 0.0, 6.5, 5.6, 0.8, 0, 534.0, 244.452, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -327.9767, 0, 591
Farley, 0.0, 46.4, 40.8, 5.4, 0, 534.0, 226.7827, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -2559.6018, 0, 1546
Farley, 0.1, 17.0, 14.6, 2.3, 0, 534.0, 155.0398, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -185.1453, 0, 973
Farley, 0.1, 1132.4, 1043.5, 88.0, 0, 534.0, 252.7043, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 534.0, -708.0746, 0, 1036
Farley, 0.2, 2677.8, 2401.3, 274.9, 0, 534.0, 243.2025, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 534.0, -84.5763, 0, 814
Farley, 0.0, 1127.9, 1037.2, 89.8, 0, 534.0, 244.085, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 522.4161, -171.8538, 0, 500
Farley, 0.1, 697.5, 638.3, 58.6, 0, 522.4161, 190.948, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 504.4203, 53.493, 0, 500
Farley, 0.1, 733.9, 673.6, 59.5, 0, 504.4203, 254.0376, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 489.0174, 306.3029, 0, 428
Farley, 0.1, 859.7, 786.5, 72.3, 0, 489.0174, 337.3574, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 479.6666, 337.6252, 0, 337
