Instance, E-n76-k7
capacity, 220
min_trucks, 7
output_file, output_farley/E-n76-k7-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 220
num_vehicles, 7
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
18, 682.0, 36, 1, 20000.0, 42.7
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -3616.0, 0, 894
Farley, 0.0, 0.5, 0.3, 0.1, 0, 682.0, 134.1821, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 682.0, -3322.0, 0, 1020
Farley, 0.0, 1.8, 1.4, 0.3, 0, 682.0, 139.3869, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -7385.4153, 0, 457
Farley, 0.1, 0.3, 0.3, 0.1, 0, 682.0, 105.3243, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -9688.0424, 0, 870
Farley, 0.1, 1.8, 1.4, 0.4, 0, 682.0, 69.0927, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -9163.9842, 0, 1052
Farley, 0.1, 12.7, 10.4, 2.2, 0, 682.0, 141.4807, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -4245.7852, 0, 1051
Farley, 0.1, 16.8, 13.5, 3.1, 0, 682.0, 196.481, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 682.0, -2386.9469, 0, 975
Farley, 0.1, 4.4, 3.4, 0.9, 0, 682.0, 171.8455, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -9120.9825, 0, 1252
Farley, 0.1, 2.6, 2.1, 0.5, 0, 682.0, 82.9644, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -9231.2209, 0, 1680
Farley, 0.1, 12.5, 9.9, 2.5, 0, 682.0, 63.5085, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2321.0, 0, 1265
Farley, 0.0, 5.9, 4.5, 1.3, 0, 682.0, 156.2917, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2283.5969, 0, 1762
Farley, 0.0, 90.4, 72.4, 17.7, 0, 682.0, 147.5782, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2073.6107, 0, 1082
Farley, 0.1, 53.2, 42.9, 10.1, 0, 682.0, 190.4685, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -3876.7432, 0, 1839
Farley, 0.1, 13.6, 10.3, 3.1, 0, 682.0, 110.3554, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -4035.7271, 0, 1135
Farley, 0.2, 907.0, 807.0, 98.9, 0, 682.0, 190.4685, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -4043.518, 0, 1552
Farley, 0.1, 158.0, 133.4, 24.2, 0, 682.0, 132.8953, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2597.6465, 0, 1575
Farley, 0.1, 110.1, 90.8, 19.0, 0, 682.0, 180.1739, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -1601.337, 0, 2890
Farley, 0.1, 2175.0, 1880.9, 292.3, 0, 682.0, 190.4685, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -1878.3698, 0, 1639
Farley, 0.1, 769.8, 665.7, 103.1, 0, 682.0, 126.1367, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2188.0, 0, 1436
Farley, 0.1, 11.2, 8.9, 2.1, 0, 682.0, 139.1144, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -1529.9686, 0, 1821
Farley, 0.1, 86.2, 72.4, 13.6, 0, 682.0, 174.5595, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2421.9492, 0, 1939
Farley, 0.1, 76.7, 64.6, 11.8, 0, 682.0, 130.5957, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -6997.6023, 0, 1909
Farley, 0.1, 79.2, 68.9, 9.9, 0, 682.0, 130.5957, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -4279.4192, 0, 2123
Farley, 0.1, 128.5, 113.3, 14.8, 0, 682.0, 130.5957, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -1369.0765, 0, 2499
Farley, 0.1, 831.3, 715.5, 114.8, 0, 682.0, 130.5957, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -5601.2, 0, 2684
Farley, 0.2, 3936.8, 3533.2, 401.0, 0, 682.0, 87.4359, 0, Not Applicable
SPPRC, 0.0, 0.1, 0.0, 0.0, 1, 682.0, -1880.0782, 0, 3653
Farley, 0.2, 1852.4, 1606.5, 244.4, 0, 682.0, 130.5957, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 682.0, -2694.3377, 0, 2995
