Instance, E-n51-k5
capacity, 160
min_trucks, 5
output_file, output_farley/E-n51-k5-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 160
num_vehicles, 5
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
22, 521.0, 46, 1, 20000.0, 50.2
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -3184.0, 0, 819
Farley, 0.1, 1.4, 1.1, 0.3, 0, 521.0, 141.0798, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -3446.1429, 0, 610
Farley, 0.0, 0.9, 0.6, 0.2, 0, 521.0, 107.5632, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -2370.76, 0, 563
Farley, 0.1, 1.2, 0.9, 0.3, 0, 521.0, 120.4207, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 521.0, -1940.664, 0, 617
Farley, 0.0, 0.5, 0.3, 0.1, 0, 521.0, 120.5042, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -1305.4, 0, 686
Farley, 0.1, 6.9, 4.8, 2.0, 0, 521.0, 120.5042, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -1008.7832, 0, 876
Farley, 0.0, 5.6, 3.9, 1.6, 0, 521.0, 120.5042, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -2183.7987, 0, 784
Farley, 0.1, 2.8, 2.1, 0.6, 0, 521.0, 190.506, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 521.0, -1652.0565, 0, 845
Farley, 0.1, 8.4, 6.0, 2.3, 0, 521.0, 118.2482, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -2273.0492, 0, 947
Farley, 0.1, 2.5, 1.8, 0.6, 0, 521.0, 97.8269, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -2340.3938, 0, 1170
Farley, 0.0, 2.4, 1.7, 0.6, 0, 521.0, 85.2978, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 521.0, -1259.0, 0, 1863
Farley, 0.2, 9.3, 7.1, 2.1, 0, 521.0, 179.1674, 0, Not Applicable
