Instance, E-n23-k3
capacity, 4500
min_trucks, 3
output_file, output_farley/E-n23-k3-SPPRC.log
Start date, 2022-07-07
Start time, 12-58-51
capacity, 4500
num_vehicles, 3
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 43200
farley, True
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
6, 569.0, 25, 1, 20000.0, 26.3
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -14803.0, 0, 646
Farley, 0.2, 0.0, 0.0, 0.0, 0, 569.0, 57.2655, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -23134.75, 0, 325
Farley, 0.1, 0.0, 0.0, 0.0, 0, 569.0, 46.5767, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -9277.8571, 0, 551
Farley, 0.2, 1.7, 1.5, 0.3, 0, 569.0, 79.978, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -3141.5565, 0, 1044
Farley, 0.1, 35.5, 30.9, 4.4, 0, 569.0, 75.1112, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 569.0, -2476.0, 0, 643
Farley, 0.0, 161.4, 142.6, 18.6, 0, 569.0, 79.978, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -3821.2527, 0, 674
Farley, 0.1, 23.9, 20.4, 3.4, 0, 569.0, 156.5431, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -5338.3458, 0, 423
Farley, 0.1, 1.4, 1.3, 0.1, 0, 569.0, 128.5964, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 569.0, -1807.0, 0, 462
Farley, 0.0, 15.4, 13.1, 2.1, 0, 569.0, 210.6039, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 569.0, -1015.0, 0, 587
Farley, 0.0, 11.8, 10.4, 1.3, 0, 569.0, 201.4568, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -2277.2483, 0, 1867
Farley, 0.1, 11.6, 10.0, 1.5, 0, 569.0, 268.5235, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -5827.1375, 0, 1582
Farley, 0.0, 2.5, 2.1, 0.3, 0, 569.0, 143.7537, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -6234.7479, 0, 1782
Farley, 0.1, 0.5, 0.4, 0.1, 0, 569.0, 101.9729, 0, Not Applicable
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 569.0, -590.5191, 0, 698
Farley, 0.0, 165.0, 156.3, 8.4, 0, 569.0, 247.3486, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 569.0, -862.5888, 0, 1660
Farley, 0.1, 669.7, 632.1, 36.9, 0, 569.0, 169.8148, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 564.5994, -611.4006, 0, 666
Farley, 0.1, 461.8, 423.9, 37.4, 0, 564.5994, 374.7266, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 564.5994, -226.0915, 0, 516
Farley, 0.1, 3008.7, 2787.1, 219.9, 0, 564.5994, 351.1533, 0, Not Applicable
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 564.5994, -732.4831, 0, 777
