Instance, X-n502-k39
capacity, 13
min_trucks, 39
output_file, output_uchoa/X-n502-k39-SPPRC.log
Start date, 2022-06-26
Start time, 07-31-09
capacity, 13
num_vehicles, 39
abort_early, False
methods, ['SPPRC']
max_vars, 1000000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1e-05, 2000000000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it
53989, 69379.0, 1603, 100.0, 200.0
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.6, 0.6, 0.2, 0.1, 1, 68459.4572, 16049.1312, 0, 1758
SPPRC, 0.4, 0.6, 0.2, 0.1, 1, 68459.4572, 42944.3457, 0, 1242
SPPRC, 0.5, 0.6, 0.2, 0.1, 1, 68459.0437, 24105.1201, 0, 1362
SPPRC, 0.3, 0.6, 0.2, 0.1, 1, 68436.0443, 57855.4652, 0, 707
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68399.1106, 60805.5872, 0, 574
SPPRC, 0.3, 0.6, 0.2, 0.1, 1, 68343.5849, 46170.6228, 0, 905
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68312.1238, 61435.5957, 0, 561
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68265.0804, 60113.363, 0, 592
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68246.9179, 59512.5759, 0, 614
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68227.6766, 63170.461, 0, 488
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68152.4651, 63375.6532, 0, 481
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68104.0554, 62661.6022, 0, 468
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 68066.422, 63503.7807, 0, 474
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67997.9202, 63895.6109, 0, 467
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67962.5572, 64702.3025, 0, 455
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67908.7811, 64621.1577, 0, 444
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67854.9545, 64851.6713, 0, 448
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67821.303, 63015.6457, 0, 446
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67797.805, 63541.2125, 0, 454
SPPRC, 0.2, 0.6, 0.2, 0.1, 1, 67779.4055, 65442.0292, 0, 440
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67754.208, 64628.8868, 0, 403
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67727.0777, 65862.1103, 0, 392
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67700.9663, 65020.6152, 0, 374
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67682.1573, 66092.8392, 0, 348
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67662.2533, 65816.7355, 0, 331
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67646.687, 65833.5683, 0, 304
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67636.4272, 65622.5702, 0, 278
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67627.171, 66446.8533, 0, 233
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67613.8063, 66659.927, 0, 193
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67600.7736, 66511.1662, 0, 175
SPPRC, 0.1, 0.6, 0.2, 0.1, 1, 67591.9528, 66137.2445, 0, 169
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67587.5917, 67086.2249, 0, 126
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67579.6523, 67107.5994, 0, 108
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67573.3381, 67070.9836, 0, 89
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67567.9897, 66900.086, 0, 103
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67566.0422, 67269.7396, 0, 73
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67563.2398, 67416.7806, 0, 58
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67561.8733, 67449.4516, 0, 33
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67560.6164, 67466.4126, 0, 28
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67560.4722, 67510.5398, 0, 17
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67560.3544, 67510.9659, 0, 18
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67560.263, 67532.0387, 0, 10
SPPRC, -0.0, 0.6, 0.2, 0.1, 1, 67560.249, 67542.8553, 0, 5
SPPRC, 0.0, 0.6, 0.2, 0.1, 1, 67560.2428, 67555.7814, 0, 4
SPPRC, -0.0, 0.6, 0.2, 0.1, 1, 67560.2334, 67560.2334, 0, 0
scip_total_time, 17599.055396
Solval, number of paths, impact cutoff
67560.2333717378, 452, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.7347, (0, 175, 285, 230, 178, 402, 8, 34, 327, 348, 15, 89, 430, 361, 0)
False, False, 0.0964, (0, 324, 395, 77, 395, 77, 395, 77, 395, 77, 395, 77, 395, 324, 0)
False, False, 0.0868, (0, 35, 149, 239, 67, 239, 67, 239, 67, 239, 67, 239, 149, 35, 0)
False, False, 0.1149, (0, 41, 113, 476, 151, 482, 151, 482, 151, 482, 151, 476, 113, 41, 0)
False, False, 0.0278, (0, 259, 347, 295, 347, 295, 347, 295, 347, 295, 347, 295, 347, 259, 0)
False, False, 0.03, (0, 216, 498, 458, 498, 458, 498, 458, 498, 458, 498, 458, 498, 216, 0)
False, False, 0.1429, (0, 6, 275, 159, 49, 128, 49, 128, 49, 128, 49, 159, 275, 6, 0)
False, False, 0.0136, (0, 93, 414, 243, 307, 346, 208, 346, 208, 346, 307, 243, 414, 93, 0)
False, False, 0.0906, (0, 6, 456, 33, 168, 278, 114, 278, 114, 278, 168, 33, 416, 438, 0)
False, False, 0.0909, (0, 448, 242, 276, 242, 276, 242, 276, 242, 276, 242, 276, 242, 448, 0)
False, False, 0.0845, (0, 41, 113, 476, 482, 91, 352, 91, 352, 91, 482, 476, 113, 41, 0)
False, False, 0.0134, (0, 138, 54, 356, 179, 356, 179, 356, 179, 356, 179, 356, 54, 138, 0)
False, False, 0.0699, (0, 138, 54, 356, 179, 356, 179, 356, 179, 356, 179, 356, 54, 235, 0)
False, False, 0.0678, (0, 272, 132, 439, 132, 439, 132, 439, 132, 439, 132, 439, 132, 272, 0)
False, False, 0.0311, (0, 41, 113, 476, 482, 91, 352, 91, 352, 91, 352, 406, 497, 337, 0)
False, False, 0.1612, (0, 416, 33, 168, 114, 278, 114, 278, 114, 278, 114, 168, 33, 416, 0)
False, False, 0.1854, (0, 441, 344, 297, 398, 46, 398, 46, 398, 46, 398, 297, 344, 441, 0)
False, False, 0.0137, (0, 461, 381, 264, 432, 264, 432, 264, 432, 264, 432, 264, 381, 461, 0)
False, False, 0.0082, (0, 93, 414, 366, 200, 366, 200, 366, 200, 366, 200, 366, 414, 93, 0)
False, False, 0.0278, (0, 138, 54, 356, 13, 356, 13, 356, 13, 356, 13, 356, 54, 138, 0)
False, False, 0.0012, (0, 441, 293, 297, 344, 297, 344, 297, 344, 297, 344, 183, 11, 209, 0)
False, False, 0.0068, (0, 248, 336, 272, 443, 439, 443, 439, 443, 439, 443, 439, 443, 272, 0)
False, False, 0.1429, (0, 431, 244, 225, 71, 483, 71, 483, 71, 483, 71, 225, 244, 431, 0)
False, False, 0.0985, (0, 441, 293, 297, 344, 297, 344, 297, 344, 297, 344, 297, 293, 441, 0)
False, False, 0.024, (0, 433, 459, 172, 9, 270, 163, 270, 163, 270, 163, 270, 9, 172, 0)
False, False, 0.0791, (0, 205, 457, 393, 490, 393, 490, 393, 490, 393, 490, 393, 457, 205, 0)
False, False, 0.06, (0, 216, 324, 77, 395, 77, 395, 77, 395, 77, 395, 77, 324, 216, 0)
False, False, 0.0842, (0, 361, 430, 89, 375, 348, 327, 348, 327, 348, 375, 89, 430, 361, 0)
False, False, 0.1975, (0, 433, 459, 143, 190, 188, 279, 224, 279, 188, 190, 143, 459, 433, 0)
False, False, 0.0732, (0, 478, 28, 271, 378, 501, 378, 501, 378, 501, 378, 271, 28, 478, 0)
False, False, 0.0901, (0, 501, 260, 368, 370, 368, 370, 368, 370, 368, 370, 368, 260, 501, 0)
False, False, 0.0003, (0, 16, 240, 371, 152, 371, 152, 371, 152, 371, 152, 371, 240, 16, 0)
False, False, 0.1038, (0, 125, 231, 212, 103, 174, 103, 174, 103, 174, 103, 212, 231, 125, 0)
False, False, 0.0004, (0, 175, 285, 230, 34, 8, 34, 8, 34, 8, 34, 230, 285, 175, 0)
False, False, 0.0058, (0, 382, 380, 284, 380, 284, 380, 284, 380, 284, 380, 284, 380, 311, 0)
False, False, 0.0123, (0, 175, 285, 230, 34, 8, 34, 8, 34, 348, 375, 89, 430, 361, 0)
False, False, 0.0383, (0, 404, 337, 497, 406, 476, 151, 476, 151, 476, 406, 497, 337, 404, 0)
False, False, 0.0007, (0, 462, 325, 389, 302, 61, 302, 61, 302, 61, 302, 389, 325, 462, 0)
False, False, 0.0684, (0, 7, 405, 475, 405, 475, 405, 475, 405, 475, 405, 475, 405, 7, 0)
False, False, 0.1039, (0, 41, 113, 219, 291, 219, 291, 219, 291, 219, 291, 219, 113, 41, 0)
False, False, 0.1315, (0, 136, 110, 466, 464, 466, 464, 466, 464, 466, 464, 466, 110, 136, 0)
False, False, 0.1, (0, 150, 355, 191, 29, 191, 29, 191, 29, 191, 29, 191, 355, 150, 0)
False, False, 0.1579, (0, 335, 288, 473, 429, 473, 429, 473, 429, 473, 429, 473, 288, 335, 0)
False, False, 0.2049, (0, 445, 90, 112, 116, 136, 116, 136, 116, 136, 116, 112, 90, 445, 0)
False, False, 0.25, (0, 478, 28, 271, 12, 189, 12, 189, 12, 189, 12, 271, 28, 478, 0)
False, False, 0.0896, (0, 159, 404, 206, 64, 217, 250, 217, 250, 217, 64, 206, 404, 159, 0)
False, False, 0.1111, (0, 176, 32, 107, 449, 107, 449, 107, 449, 107, 449, 107, 32, 176, 0)
False, False, 0.0259, (0, 353, 338, 207, 322, 323, 322, 323, 322, 323, 322, 207, 338, 189, 0)
False, False, 0.1429, (0, 232, 134, 5, 493, 274, 493, 274, 493, 274, 493, 5, 134, 232, 0)
False, False, 0.0374, (0, 159, 404, 206, 64, 217, 250, 217, 250, 217, 64, 206, 404, 275, 0)
False, False, 0.1162, (0, 337, 497, 406, 352, 479, 91, 479, 91, 479, 352, 406, 497, 337, 0)
False, False, 0.2, (0, 387, 265, 308, 273, 87, 96, 87, 96, 87, 273, 308, 265, 387, 0)
False, False, 0.211, (0, 413, 57, 127, 84, 233, 415, 233, 415, 233, 84, 127, 57, 413, 0)
False, False, 0.1429, (0, 431, 244, 225, 483, 71, 483, 71, 483, 71, 483, 225, 244, 431, 0)
False, False, 0.2, (0, 100, 137, 153, 300, 309, 359, 309, 359, 309, 300, 153, 137, 100, 0)
False, False, 0.0775, (0, 175, 285, 230, 178, 402, 8, 34, 8, 402, 178, 230, 285, 175, 0)
False, False, 0.0416, (0, 248, 35, 329, 149, 329, 149, 329, 149, 329, 149, 329, 35, 248, 0)
False, False, 0.1397, (0, 353, 204, 237, 204, 237, 204, 237, 204, 237, 204, 237, 204, 353, 0)
False, False, 0.0833, (0, 378, 289, 43, 306, 214, 306, 214, 306, 214, 306, 43, 289, 378, 0)
False, False, 0.1495, (0, 379, 452, 238, 283, 330, 283, 330, 283, 330, 283, 238, 452, 379, 0)
False, False, 0.0173, (0, 413, 57, 127, 84, 415, 84, 415, 84, 415, 84, 127, 57, 413, 0)
False, False, 0.0411, (0, 440, 83, 282, 83, 282, 83, 282, 83, 282, 83, 282, 83, 440, 0)
False, False, 0.1005, (0, 209, 11, 183, 134, 5, 134, 5, 134, 5, 134, 183, 11, 209, 0)
False, False, 0.0778, (0, 248, 336, 290, 272, 443, 132, 443, 132, 443, 132, 272, 61, 325, 0)
False, False, 0.0265, (0, 431, 314, 294, 450, 455, 262, 401, 262, 455, 450, 294, 314, 431, 0)
False, False, 0.066, (0, 387, 209, 11, 183, 350, 232, 350, 232, 350, 183, 11, 209, 64, 0)
False, False, 0.1303, (0, 86, 391, 492, 391, 492, 391, 492, 391, 492, 391, 492, 391, 86, 0)
False, False, 0.1146, (0, 125, 205, 92, 330, 92, 330, 92, 330, 92, 330, 92, 205, 125, 0)
False, False, 0.1892, (0, 206, 441, 480, 293, 480, 293, 480, 293, 480, 293, 480, 441, 206, 0)
False, False, 0.0757, (0, 248, 336, 290, 272, 443, 439, 443, 439, 443, 272, 290, 336, 248, 0)
False, False, 0.0138, (0, 287, 304, 50, 382, 311, 382, 311, 382, 311, 382, 50, 304, 287, 0)
