Instance, X-n162-k11
capacity, 1174
min_trucks, 11
output_file, output_uchoa/X-n162-k11-ng20.log
Start date, 2022-06-30
Start time, 11-05-11
capacity, 1174
num_vehicles, 11
abort_early, False
methods, ['ng20']
max_vars, 10000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
289, 14138.0, 280, 1, 20000.0, 295.5
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ng20, 3.7, 1.0, 0.8, 0.0, 1, 14033.0889, -77194.5556, 0, 11780
ng20, 2.7, 0.7, 0.5, 0.0, 1, 14033.0889, -67227.3333, 0, 9512
ng20, 3.7, 2.2, 1.6, 0.1, 1, 14033.0889, -47346.9111, 0, 16160
ng20, 3.4, 1.1, 0.9, 0.1, 1, 14033.0889, -36068.1222, 0, 10883
ng20, 4.1, 4.0, 2.8, 0.1, 1, 14033.0889, -30700.8637, 0, 21649
ng20, 3.7, 1.9, 1.4, 0.1, 1, 14033.0889, -28795.8749, 0, 14652
ng20, 4.4, 3.2, 2.2, 0.1, 1, 14033.0889, -35492.2494, 0, 20124
ng20, 4.4, 10.6, 7.7, 0.4, 1, 14033.0889, -21276.089, 0, 38567
ng20, 4.3, 4.9, 3.5, 0.2, 1, 14033.0889, -20218.6764, 0, 24640
ng20, 4.1, 2.1, 1.5, 0.1, 1, 14033.0889, -33392.3706, 0, 15373
ng20, 4.3, 8.6, 6.1, 0.3, 1, 14033.0889, -24982.0726, 0, 33848
ng20, 4.6, 5.7, 4.0, 0.2, 1, 14033.0889, -25414.9768, 0, 26045
ng20, 4.2, 6.2, 4.4, 0.2, 1, 14033.0889, -21697.9266, 0, 27643
ng20, 4.6, 23.0, 17.8, 0.9, 1, 14033.0889, -10482.7434, 0, 56309
ng20, 4.7, 19.4, 14.8, 0.7, 1, 14033.0889, -9048.0792, 0, 51848
ng20, 4.2, 6.8, 5.1, 0.2, 1, 14033.0889, -15347.7961, 0, 25208
ng20, 4.8, 88.1, 75.3, 3.7, 1, 14033.0889, -6221.7128, 0, 94566
ng20, 4.6, 59.9, 51.7, 2.5, 1, 14033.0889, -8534.3567, 0, 67261
ng20, 4.5, 10.6, 7.9, 0.4, 1, 14033.0889, -20848.0484, 0, 35351
ng20, 4.8, 54.1, 46.0, 2.0, 1, 14033.0889, -7690.8681, 0, 70987
ng20, 4.4, 22.9, 18.8, 0.9, 1, 14033.0889, -8671.045, 0, 43361
ng20, 4.4, 100.0, 88.5, 3.0, 1, 14033.0889, -1539.2614, 0, 82741
ng20, 4.6, 329.1, 301.4, 12.5, 1, 14033.0889, 379.0377, 0, 144546
ng20, 4.0, 4.4, 3.1, 0.2, 1, 14033.0889, -67824.8036, 0, 21876
ng20, 4.0, 4.4, 3.2, 0.2, 1, 14033.0889, -37696.501, 0, 21188
ng20, 4.5, 26.9, 21.5, 1.1, 1, 14033.0889, -21035.1254, 0, 55610
ng20, 4.7, 68.4, 58.2, 2.9, 1, 14033.0889, -13910.6102, 0, 83579
ng20, 4.5, 117.4, 103.4, 4.1, 1, 14033.0889, -5401.5994, 0, 102828
ng20, 4.4, 5.8, 4.1, 0.2, 1, 14033.0342, -76757.8577, 0, 26185
ng20, 4.3, 6.8, 4.9, 0.3, 1, 14033.0126, -26888.9193, 0, 26741
ng20, 4.1, 7.3, 5.2, 0.3, 1, 14032.9113, -40217.1848, 0, 29616
ng20, 4.5, 23.7, 18.9, 0.9, 1, 14032.9113, -9501.5564, 0, 52279
ng20, 4.8, 288.3, 264.1, 9.7, 1, 14032.6217, -2843.484, 0, 126101
ng20, 4.6, 16.1, 13.1, 0.6, 1, 14032.1772, -7178.3258, 0, 33346
ng20, 4.7, 133.4, 120.0, 4.5, 1, 14032.1772, 218.3911, 0, 87637
ng20, 4.9, 793.9, 747.4, 30.9, 1, 14030.6836, 1875.084, 0, 182593
ng20, 4.7, 308.2, 285.9, 10.3, 1, 14027.8856, -1334.994, 0, 119000
ng20, 4.9, 683.5, 635.3, 28.6, 1, 14027.8856, 2246.0901, 0, 173426
ng20, 4.5, 193.9, 179.8, 6.1, 1, 14026.0334, 772.8128, 0, 67255
ng20, 4.9, 600.2, 563.0, 22.1, 1, 14026.0334, 5562.9173, 0, 131634
ng20, 4.7, 30.9, 25.8, 1.3, 1, 14024.6236, -4074.0268, 0, 46526
ng20, 4.3, 12.9, 10.4, 0.4, 1, 14024.5454, -6593.3806, 0, 30122
