Instance, X-n459-k26
capacity, 1106
min_trucks, 26
output_file, output_uchoa/X-n459-k26-SPPRC.log
Start date, 2022-07-04
Start time, 11-05-17
capacity, 1106
num_vehicles, 26
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
481056, 24234.0, 20000, 1, 20000.0, 37725.4
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 2.5, 11432.4, 11191.5, 223.7, 1, 23954.9069, -159579.6981, 0, 420217
SPPRC, 0.5, 1606.6, 1565.0, 35.8, 1, 23953.8439, -54463.913, 0, 150640
SPPRC, 0.2, 1678.1, 1636.8, 35.4, 1, 23947.5538, -74280.6102, 0, 158267
SPPRC, 0.1, 2198.7, 2153.5, 38.1, 1, 23947.5538, -32135.4628, 0, 161313
SPPRC, 0.1, 4612.8, 4536.4, 65.4, 1, 23947.5538, -25873.8238, 0, 256933
SPPRC, 0.2, 3517.9, 3460.8, 47.7, 1, 23947.5538, -23067.8334, 0, 224813
SPPRC, 0.1, 967.3, 949.5, 13.0, 1, 23947.5538, -11216.1379, 0, 104982
SPPRC, 0.1, 1462.9, 1431.0, 26.3, 1, 23922.4401, -56497.4169, 0, 148576
SPPRC, 0.1, 3451.5, 3360.3, 82.6, 1, 23922.4401, -416577.0522, 0, 246400
SPPRC, 0.2, 1548.1, 1508.1, 34.2, 1, 23918.3556, -32666.3722, 0, 143430
SPPRC, 0.2, 1401.5, 1365.3, 30.6, 1, 23904.1449, -41478.4124, 0, 148454
SPPRC, 0.2, 650.1, 634.9, 10.9, 1, 23889.0139, 4350.6453, 0, 84733
SPPRC, 0.1, 616.9, 602.1, 10.7, 1, 23883.1997, -3107.3916, 0, 85417
SPPRC, 0.7, 1786.1, 1746.4, 33.1, 1, 23869.6322, -14062.0694, 0, 147159
SPPRC, 0.1, 505.8, 494.6, 7.6, 1, 23869.2887, 354.5311, 0, 62925
SPPRC, 0.3, 336.9, 327.6, 6.0, 1, 23860.8353, 5183.2723, 0, 55532
SPPRC, 0.0, 213.3, 206.2, 4.4, 1, 23856.7625, -5421.1095, 0, 39799
SPPRC, 0.0, 366.0, 356.6, 5.9, 1, 23757.2786, 7555.3386, 0, 49158
SPPRC, 0.2, 435.8, 425.2, 6.9, 1, 23726.4746, 8832.6707, 0, 58351
SPPRC, 0.2, 1508.0, 1470.1, 32.3, 1, 23720.0672, -92617.829, 0, 154498
SPPRC, 0.1, 335.7, 326.5, 5.7, 1, 23720.0672, 9447.3303, 0, 55755
SPPRC, 0.1, 1209.1, 1179.6, 24.0, 1, 23698.0656, -8473.4032, 0, 117928
SPPRC, 0.4, 2159.3, 2116.9, 35.3, 1, 23696.9564, -31440.3637, 0, 173560
SPPRC, 0.2, 557.2, 544.3, 9.1, 1, 23695.7422, 307.9727, 0, 69768
SPPRC, 0.1, 312.8, 303.4, 6.3, 1, 23688.666, 1453.0414, 0, 55116
SPPRC, 0.2, 316.0, 307.7, 5.2, 1, 23685.0081, 10928.7747, 0, 48925
SPPRC, 0.1, 298.4, 289.7, 5.5, 1, 23681.6621, 10763.8873, 0, 53388
SPPRC, 0.1, 167.7, 161.2, 3.6, 1, 23661.2419, 13033.5409, 0, 35808
SPPRC, 0.6, 1387.1, 1351.3, 30.0, 1, 23652.6568, -19462.8393, 0, 134242
SPPRC, 0.2, 272.1, 264.1, 4.8, 1, 23652.6568, 13428.4858, 0, 42377
SPPRC, 0.1, 194.5, 187.9, 3.7, 1, 23652.1797, 14676.8212, 0, 32691
SPPRC, 0.1, 223.5, 215.9, 4.5, 1, 23644.448, 14622.6384, 0, 35985
SPPRC, 0.1, 193.6, 186.1, 4.4, 1, 23640.1431, 14443.2171, 0, 34363
SPPRC, 0.2, 229.3, 221.7, 4.5, 1, 23637.2323, 14711.608, 0, 38342
SPPRC, 0.1, 246.3, 238.5, 4.6, 1, 23633.2908, 15456.6226, 0, 37061
SPPRC, 0.1, 240.7, 232.7, 4.8, 1, 23627.5393, 13879.9261, 0, 41438
SPPRC, 0.3, 321.5, 312.7, 5.3, 1, 23626.1931, 12248.5945, 0, 44846
SPPRC, 0.1, 309.9, 300.8, 5.6, 1, 23625.5705, 15046.8377, 0, 40934
SPPRC, 0.2, 200.3, 192.8, 4.4, 1, 23621.0896, 13625.9655, 0, 37037
SPPRC, 0.1, 198.8, 191.5, 4.1, 1, 23620.2622, 15446.468, 0, 35623
SPPRC, 0.1, 284.5, 276.4, 4.6, 1, 23604.4269, 16443.0595, 0, 36345
SPPRC, 0.1, 284.5, 275.4, 5.8, 1, 23589.2131, 14306.714, 0, 41645
SPPRC, 0.1, 386.7, 375.6, 7.1, 1, 23584.4784, 15469.3613, 0, 44678
SPPRC, 0.1, 184.4, 177.0, 4.4, 1, 23579.2881, 15106.6571, 0, 33672
SPPRC, 0.1, 341.0, 330.9, 6.6, 1, 23568.7339, 11467.227, 0, 41617
SPPRC, 0.1, 233.6, 225.8, 4.8, 1, 23568.2563, 11203.7333, 0, 37275
SPPRC, 0.1, 209.7, 202.1, 4.7, 1, 23567.3754, 13593.6885, 0, 33911
SPPRC, 0.1, 190.5, 182.6, 4.9, 1, 23560.3839, 15550.3068, 0, 34752
SPPRC, 0.1, 312.9, 303.1, 6.2, 1, 23553.4767, 11662.1583, 0, 49637
SPPRC, 0.2, 728.9, 711.9, 12.0, 1, 23552.5243, 9879.3156, 0, 75870
SPPRC, 0.1, 282.9, 274.4, 5.1, 1, 23552.172, 15888.2963, 0, 36105
SPPRC, 0.1, 265.2, 257.2, 4.7, 1, 23542.4542, 15663.8603, 0, 32702
SPPRC, 0.1, 215.0, 208.2, 4.0, 1, 23538.2372, 16364.3988, 0, 27650
SPPRC, 0.1, 293.0, 284.9, 4.6, 1, 23504.781, 17680.6388, 0, 31565
SPPRC, 0.1, 247.7, 239.5, 5.0, 1, 23498.462, 16961.2295, 0, 27563
SPPRC, 0.1, 230.9, 223.2, 4.4, 1, 23498.462, 18050.9662, 0, 25103
SPPRC, 0.0, 241.6, 233.9, 4.3, 1, 23496.5805, 18790.2183, 0, 21906
SPPRC, 0.1, 387.6, 377.4, 6.2, 1, 23462.5112, 16356.6469, 0, 37186
SPPRC, 0.0, 262.4, 254.1, 4.9, 1, 23458.4698, 18844.2309, 0, 23718
SPPRC, 0.0, 218.2, 210.3, 4.8, 1, 23445.7725, 17840.249, 0, 25786
SPPRC, 0.1, 191.2, 184.1, 4.2, 1, 23445.7725, 18560.5963, 0, 21030
SPPRC, 0.1, 161.6, 155.3, 3.5, 1, 23443.8825, 19191.8904, 0, 17764
SPPRC, 0.0, 171.7, 165.3, 3.4, 1, 23425.1319, 19312.7377, 0, 15571
SPPRC, 0.1, 206.8, 199.9, 3.9, 1, 23416.5236, 18184.3346, 0, 19666
