Instance, X-n181-k23
capacity, 8
min_trucks, 23
output_file, output_uchoa_repeat_small/X-n181-k23-SPPRC.log
Start date, 2022-07-06
Start time, 11-49-31
capacity, 8
num_vehicles, 23
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
5171, 25572.0, 3323, 1, 20000.0, 3350.6
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, -17059.4688, 0, 787
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, -8863.1249, 0, 710
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, -2455.2195, 0, 618
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, 11301.6458, 0, 471
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, 11376.6462, 0, 413
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25179.8458, 16897.1107, 0, 265
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25104.9773, 19889.7926, 0, 199
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 25045.151, 20642.6033, 0, 187
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24989.8177, 22600.3945, 0, 177
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24851.6712, 16139.693, 0, 281
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24844.2947, 22109.2515, 0, 171
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24820.9874, 22957.9874, 0, 167
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24738.4099, 21822.8947, 0, 173
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24708.3601, 22436.9065, 0, 168
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24689.1314, 22680.1609, 0, 169
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24672.6331, 23460.8691, 0, 161
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24647.4736, 22164.6196, 0, 164
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24638.8675, 23507.4038, 0, 148
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24608.7322, 23827.402, 0, 142
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24587.362, 23843.9536, 0, 125
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24574.0235, 24108.3985, 0, 112
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24562.8215, 24163.1477, 0, 89
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24554.3095, 24258.9978, 0, 56
SPPRC, 0.1, 0.0, 0.0, 0.0, 1, 24548.1139, 24306.7782, 0, 40
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 24544.5825, 24259.5825, 0, 22
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 24543.1618, 24453.4286, 0, 16
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 24543.0482, 24454.7541, 0, 5
SPPRC, 0.0, 0.0, 0.0, 0.0, 1, 24542.6196, 24542.6196, 0, 0
scip_total_time, 3354.161014
Solval, number of paths, impact cutoff
24542.619578879458, 138, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.4607, (0, 140, 169, 131, 92, 116, 84, 42, 157, 0)
True, True, 0.1716, (0, 128, 9, 30, 79, 96, 158, 36, 14, 0)
False, False, 0.0478, (0, 44, 61, 65, 61, 65, 61, 44, 132, 0)
False, False, 0.2665, (0, 145, 180, 13, 77, 13, 77, 13, 180, 0)
False, False, 0.3333, (0, 148, 112, 101, 112, 101, 112, 101, 148, 0)
False, False, 0.051, (0, 143, 47, 143, 47, 143, 47, 143, 142, 0)
False, False, 0.3201, (0, 21, 58, 80, 58, 80, 58, 80, 8, 0)
False, False, 0.0132, (0, 21, 80, 58, 80, 58, 80, 58, 21, 0)
False, False, 0.125, (0, 118, 34, 97, 34, 97, 34, 97, 34, 0)
False, False, 0.1852, (0, 142, 114, 67, 114, 67, 114, 67, 114, 0)
False, False, 0.2542, (0, 133, 38, 154, 38, 129, 136, 77, 145, 0)
False, False, 0.5, (0, 127, 15, 164, 37, 164, 37, 15, 127, 0)
False, False, 0.1667, (0, 17, 138, 115, 138, 115, 138, 115, 138, 0)
False, False, 0.1875, (0, 22, 41, 22, 41, 22, 41, 22, 139, 0)
False, False, 0.0237, (0, 126, 6, 126, 6, 126, 6, 126, 120, 0)
False, False, 0.0286, (0, 53, 4, 53, 4, 53, 4, 53, 4, 0)
False, False, 0.1431, (0, 17, 55, 71, 55, 71, 23, 55, 17, 0)
False, False, 0.3333, (0, 19, 109, 68, 109, 68, 109, 68, 19, 0)
False, False, 0.0634, (0, 17, 55, 71, 55, 71, 55, 71, 55, 0)
False, False, 0.2708, (0, 57, 162, 110, 162, 110, 162, 110, 57, 0)
False, False, 0.2, (0, 153, 82, 46, 82, 46, 82, 46, 153, 0)
False, False, 0.0712, (0, 45, 123, 174, 123, 174, 123, 174, 123, 0)
False, False, 0.1667, (0, 108, 12, 121, 70, 121, 70, 12, 108, 0)
False, False, 0.2004, (0, 148, 120, 139, 120, 139, 120, 139, 120, 0)
False, False, 0.1111, (0, 142, 130, 73, 130, 73, 130, 73, 67, 0)
False, False, 0.1667, (0, 31, 75, 113, 118, 113, 118, 113, 75, 0)
False, False, 0.0833, (0, 40, 97, 34, 97, 34, 97, 34, 97, 0)
False, False, 0.1798, (0, 169, 131, 92, 131, 92, 131, 169, 140, 0)
False, False, 0.1617, (0, 60, 79, 30, 79, 30, 79, 30, 9, 0)
False, False, 0.0537, (0, 100, 69, 100, 69, 100, 69, 100, 56, 0)
False, False, 0.1093, (0, 100, 69, 100, 69, 100, 69, 28, 136, 0)
False, False, 0.1221, (0, 142, 11, 49, 60, 128, 60, 49, 11, 0)
False, False, 0.0077, (0, 134, 39, 125, 39, 125, 39, 134, 33, 0)
False, False, 0.0198, (0, 88, 78, 93, 3, 93, 3, 78, 88, 0)
False, False, 0.2442, (0, 137, 14, 36, 158, 96, 158, 36, 14, 0)
False, False, 0.3672, (0, 134, 83, 103, 125, 103, 83, 134, 33, 0)
False, False, 0.3333, (0, 8, 18, 76, 18, 76, 18, 76, 70, 0)
False, False, 0.2099, (0, 23, 108, 12, 121, 70, 121, 12, 108, 0)
False, False, 0.1336, (0, 145, 180, 59, 133, 59, 133, 59, 180, 0)
False, False, 0.0396, (0, 20, 158, 96, 171, 159, 171, 159, 8, 0)
False, False, 0.1111, (0, 95, 163, 26, 90, 26, 163, 95, 152, 0)
False, False, 0.2266, (0, 39, 167, 147, 87, 147, 87, 167, 39, 0)
