Instance, X-n275-k28
capacity, 10
min_trucks, 28
output_file, output_uchoa/X-n275-k28-ng8.log
Start date, 2022-06-22
Start time, 16-17-16
capacity, 10
num_vehicles, 28
abort_early, False
methods, ['ng8']
max_vars, 1000000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1e-05, 2000000000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it
610491, 21245.0, 214486, 0.1, 200000.0
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ng8, 0.3, 1.4, 0.7, 0.2, 1, 21066.6336, 16574.2704, 0, 706
ng8, 0.2, 1.8, 0.9, 0.3, 1, 21058.4048, 19008.2558, 0, 410
ng8, 0.1, 2.0, 1.0, 0.3, 1, 21044.448, 19658.8465, 0, 284
ng8, 0.1, 2.2, 1.1, 0.4, 1, 21036.1102, 20286.6605, 0, 126
ng8, -0.0, 2.3, 1.2, 0.4, 1, 21033.7308, 20753.7308, 0, 67
ng8, 0.0, 2.3, 1.2, 0.4, 1, 21033.5847, 20949.5847, 0, 11
ng8, 0.0, 2.3, 1.2, 0.4, 1, 21033.4203, 21026.9901, 0, 2
ng8, 0.0, 2.3, 1.2, 0.4, 1, 21033.4192, 21033.4192, 0, 0
scip_total_time, 48731.482539
Solval, number of paths, impact cutoff
21033.419234250803, 175, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.2711, (0, 206, 230, 158, 118, 166, 229, 122, 150, 170, 90, 0)
True, True, 0.2348, (0, 73, 226, 146, 107, 27, 168, 273, 9, 172, 115, 0)
True, True, 0.09, (0, 219, 108, 78, 66, 270, 81, 174, 223, 149, 83, 0)
True, True, 0.2201, (0, 238, 250, 182, 142, 244, 260, 25, 2, 246, 179, 0)
True, True, 0.4781, (0, 13, 239, 93, 52, 143, 205, 105, 203, 17, 30, 0)
True, True, 0.2705, (0, 124, 138, 152, 88, 252, 100, 241, 77, 157, 235, 0)
True, True, 0.0544, (0, 124, 138, 206, 230, 88, 241, 77, 157, 193, 235, 0)
True, True, 0.0544, (0, 158, 118, 166, 229, 245, 209, 249, 122, 150, 170, 0)
True, True, 0.413, (0, 112, 215, 87, 67, 232, 224, 41, 165, 31, 56, 0)
True, True, 0.2941, (0, 196, 71, 216, 187, 76, 80, 14, 68, 258, 183, 0)
True, True, 0.0151, (0, 29, 218, 267, 132, 164, 99, 195, 192, 265, 212, 0)
True, True, 0.2678, (0, 131, 72, 259, 70, 237, 154, 153, 264, 271, 231, 0)
True, True, 0.0588, (0, 183, 258, 68, 14, 216, 113, 95, 37, 71, 196, 0)
True, True, 0.802, (0, 97, 23, 141, 268, 126, 144, 106, 85, 22, 75, 0)
True, True, 0.0933, (0, 184, 109, 91, 120, 180, 222, 236, 78, 108, 219, 0)
True, True, 0.11, (0, 93, 52, 131, 72, 259, 12, 59, 28, 6, 50, 0)
True, True, 0.1813, (0, 184, 109, 91, 120, 180, 236, 222, 194, 257, 27, 0)
True, True, 0.0101, (0, 163, 112, 215, 87, 67, 232, 224, 41, 165, 171, 0)
True, True, 0.4785, (0, 184, 109, 91, 120, 180, 236, 222, 257, 194, 104, 0)
True, True, 0.2099, (0, 21, 136, 185, 262, 207, 135, 84, 20, 79, 92, 0)
True, True, 0.1408, (0, 54, 264, 66, 270, 81, 223, 174, 78, 108, 219, 0)
True, True, 0.4286, (0, 30, 17, 203, 105, 205, 137, 48, 178, 50, 51, 0)
True, True, 0.1577, (0, 243, 169, 128, 220, 44, 213, 135, 20, 79, 92, 0)
True, True, 0.1056, (0, 92, 79, 20, 84, 135, 207, 262, 185, 136, 181, 0)
True, True, 0.1987, (0, 267, 5, 101, 130, 46, 63, 140, 7, 94, 69, 0)
True, True, 0.099, (0, 97, 23, 141, 268, 260, 244, 25, 2, 246, 179, 0)
True, True, 0.0495, (0, 89, 202, 145, 65, 269, 198, 42, 73, 119, 181, 0)
True, True, 0.5152, (0, 33, 208, 155, 189, 256, 55, 248, 234, 211, 34, 0)
True, True, 0.326, (0, 115, 172, 9, 273, 168, 27, 107, 146, 226, 104, 0)
True, True, 0.0759, (0, 200, 151, 35, 4, 140, 63, 46, 130, 101, 5, 0)
True, True, 0.1405, (0, 181, 119, 73, 42, 198, 269, 65, 89, 159, 272, 0)
True, True, 0.19, (0, 16, 147, 177, 133, 221, 208, 33, 266, 53, 156, 0)
True, True, 0.2289, (0, 45, 200, 151, 35, 4, 7, 245, 209, 249, 170, 0)
True, True, 0.208, (0, 206, 158, 118, 166, 229, 245, 209, 249, 122, 150, 0)
True, True, 0.8824, (0, 117, 217, 247, 228, 233, 134, 148, 139, 61, 186, 0)
True, True, 0.1423, (0, 219, 108, 78, 66, 270, 81, 174, 223, 98, 149, 0)
True, True, 0.3214, (0, 29, 125, 242, 11, 251, 261, 199, 167, 214, 176, 0)
True, True, 0.3135, (0, 193, 157, 77, 241, 13, 239, 100, 252, 88, 152, 0)
True, True, 0.0334, (0, 206, 230, 158, 118, 166, 229, 122, 150, 170, 41, 0)
True, True, 0.0341, (0, 146, 107, 27, 257, 194, 222, 120, 91, 109, 184, 0)
True, True, 0.0588, (0, 217, 233, 134, 148, 234, 248, 55, 256, 211, 34, 0)
True, True, 0.1176, (0, 196, 183, 68, 258, 71, 113, 95, 37, 117, 190, 0)
True, True, 0.5053, (0, 238, 250, 58, 114, 36, 103, 96, 57, 254, 26, 0)
True, True, 0.0588, (0, 183, 80, 76, 187, 247, 228, 217, 113, 95, 37, 0)
True, True, 0.1263, (0, 29, 11, 218, 132, 164, 99, 195, 192, 265, 212, 0)
True, True, 0.091, (0, 272, 89, 145, 65, 269, 198, 42, 73, 119, 181, 0)
True, True, 0.1405, (0, 159, 202, 145, 65, 269, 198, 42, 73, 119, 181, 0)
True, True, 0.1382, (0, 219, 108, 78, 66, 270, 81, 174, 223, 263, 54, 0)
True, True, 0.1022, (0, 181, 119, 73, 42, 198, 269, 65, 172, 115, 221, 0)
True, True, 0.1091, (0, 218, 267, 102, 5, 101, 130, 46, 35, 151, 200, 0)
True, True, 0.0933, (0, 223, 174, 81, 270, 66, 153, 154, 237, 70, 12, 0)
True, True, 0.0334, (0, 87, 170, 150, 122, 229, 166, 118, 158, 230, 206, 0)
True, True, 0.104, (0, 157, 77, 241, 100, 252, 166, 229, 122, 150, 170, 0)
True, True, 0.0462, (0, 15, 125, 242, 11, 251, 261, 45, 8, 43, 49, 0)
True, True, 0.0933, (0, 30, 17, 203, 205, 143, 137, 48, 178, 50, 51, 0)
True, True, 0.3153, (0, 188, 204, 116, 24, 175, 253, 60, 74, 193, 235, 0)
True, True, 0.3303, (0, 15, 125, 242, 11, 251, 261, 199, 19, 1, 176, 0)
True, True, 0.2348, (0, 119, 42, 198, 65, 269, 168, 273, 9, 172, 115, 0)
True, True, 0.0334, (0, 165, 170, 150, 122, 229, 166, 118, 158, 230, 206, 0)
True, True, 0.1236, (0, 102, 5, 101, 130, 46, 63, 140, 7, 94, 69, 0)
True, True, 0.208, (0, 230, 118, 166, 229, 245, 209, 249, 122, 150, 170, 0)
True, True, 0.0672, (0, 29, 125, 242, 218, 267, 132, 164, 99, 210, 15, 0)
True, True, 0.4211, (0, 243, 169, 128, 220, 44, 213, 207, 262, 185, 136, 0)
True, True, 0.2024, (0, 274, 110, 69, 94, 7, 4, 35, 151, 200, 45, 0)
True, True, 0.092, (0, 171, 87, 67, 232, 224, 41, 165, 31, 56, 32, 0)
True, True, 0.1056, (0, 21, 20, 84, 220, 44, 213, 207, 262, 185, 136, 0)
True, True, 0.0119, (0, 98, 223, 174, 78, 236, 180, 120, 91, 109, 184, 0)
True, True, 0.3303, (0, 214, 167, 199, 19, 1, 8, 43, 110, 274, 90, 0)
True, True, 0.4239, (0, 38, 39, 191, 54, 263, 98, 149, 83, 47, 129, 0)
True, True, 0.1136, (0, 15, 242, 218, 132, 164, 99, 195, 192, 265, 212, 0)
True, True, 0.0823, (0, 194, 257, 222, 120, 180, 236, 78, 174, 223, 98, 0)
True, True, 0.1577, (0, 21, 20, 84, 135, 213, 44, 220, 128, 169, 243, 0)
True, True, 0.0402, (0, 25, 2, 182, 142, 244, 260, 268, 141, 23, 97, 0)
True, True, 0.6306, (0, 16, 147, 221, 133, 177, 202, 145, 89, 159, 272, 0)
True, True, 0.0341, (0, 226, 107, 27, 257, 194, 222, 120, 91, 109, 184, 0)
True, True, 0.0396, (0, 50, 178, 28, 59, 12, 259, 72, 131, 52, 93, 0)
True, True, 0.0663, (0, 227, 10, 121, 6, 28, 59, 137, 48, 178, 50, 0)
True, True, 0.369, (0, 40, 162, 197, 3, 18, 121, 255, 10, 227, 51, 0)
True, True, 0.3694, (0, 86, 225, 74, 60, 253, 175, 24, 116, 204, 188, 0)
True, True, 0.0774, (0, 59, 12, 259, 70, 237, 154, 153, 264, 271, 231, 0)
True, True, 0.1022, (0, 119, 73, 226, 146, 107, 168, 273, 9, 172, 115, 0)
True, True, 0.3153, (0, 86, 225, 24, 156, 53, 254, 26, 116, 204, 188, 0)
True, True, 0.2127, (0, 40, 162, 197, 191, 83, 47, 39, 38, 129, 135, 0)
True, True, 0.2095, (0, 86, 225, 175, 253, 60, 74, 193, 235, 138, 124, 0)
True, True, 0.1765, (0, 71, 37, 95, 113, 216, 187, 76, 80, 14, 258, 0)
True, True, 0.0588, (0, 75, 186, 61, 139, 76, 80, 14, 68, 258, 196, 0)
True, True, 0.2338, (0, 238, 250, 58, 114, 36, 103, 96, 57, 53, 156, 0)
True, True, 0.1091, (0, 51, 50, 178, 48, 137, 143, 52, 93, 239, 13, 0)
True, True, 0.2631, (0, 93, 52, 131, 72, 259, 12, 59, 28, 6, 178, 0)
True, True, 0.0129, (0, 34, 211, 234, 248, 55, 256, 189, 155, 221, 266, 0)
True, True, 0.0435, (0, 32, 240, 49, 165, 41, 224, 232, 67, 87, 215, 0)
True, True, 0.3645, (0, 32, 240, 49, 165, 41, 224, 232, 67, 87, 171, 0)
True, True, 0.0588, (0, 2, 182, 142, 36, 114, 58, 103, 96, 57, 254, 0)
True, True, 0.1577, (0, 181, 136, 185, 262, 207, 213, 44, 220, 84, 243, 0)
True, True, 0.0588, (0, 71, 187, 247, 228, 233, 134, 148, 139, 61, 186, 0)
True, True, 0.3303, (0, 90, 274, 110, 43, 8, 19, 1, 167, 214, 176, 0)
True, True, 0.0321, (0, 266, 221, 133, 177, 202, 145, 89, 159, 272, 60, 0)
True, True, 0.0686, (0, 110, 69, 94, 4, 35, 151, 102, 267, 132, 218, 0)
True, True, 0.1176, (0, 62, 160, 123, 173, 111, 127, 201, 64, 195, 192, 0)
True, True, 0.2464, (0, 45, 200, 151, 35, 63, 140, 7, 245, 209, 249, 0)
