Instance, X-n157-k13
capacity, 12
min_trucks, 13
output_file, output_uchoa/X-n157-k13-cyc2.log
Start date, 2022-06-20
Start time, 13-19-05
capacity, 12
num_vehicles, 13
abort_early, False
methods, ['cyc2']
max_vars, 1000000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1e-05, 2000000000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it
133409, 16876.0, 96533, 0.01, 2000000.0
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
cyc2, 2.0, 0.2, 0.0, 0.0, 1, 16748.0507, -1341.1398, 0, 6159
cyc2, 0.6, 0.2, 0.0, 0.0, 1, 16748.0507, 13069.0507, 0, 1731
cyc2, 0.6, 0.2, 0.0, 0.0, 1, 16714.2839, 13592.2131, 0, 1476
cyc2, 0.4, 0.2, 0.0, 0.0, 1, 16708.7161, 14461.1792, 0, 1113
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16690.5365, 14717.4254, 0, 897
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16681.9273, 15637.0046, 0, 754
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16643.2376, 15709.6351, 0, 693
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16633.3205, 15842.6226, 0, 702
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16626.8359, 16076.0512, 0, 667
cyc2, 0.2, 0.2, 0.0, 0.0, 1, 16619.1445, 15973.6555, 0, 591
cyc2, 0.3, 0.2, 0.0, 0.0, 1, 16616.5759, 15999.0033, 0, 654
cyc2, 0.2, 0.2, 0.0, 0.0, 1, 16611.0061, 16000.6815, 0, 548
cyc2, 0.2, 0.2, 0.0, 0.0, 1, 16607.098, 16139.4518, 0, 499
cyc2, 0.2, 0.2, 0.0, 0.0, 1, 16603.6007, 16206.9731, 0, 389
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16598.5197, 16257.3283, 0, 216
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16593.9752, 16316.9343, 0, 159
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16589.7718, 16420.7576, 0, 173
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16588.7403, 16405.4939, 0, 137
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16586.2518, 16506.0767, 0, 74
cyc2, 3.9, 0.3, 0.0, 0.0, 1, 16583.5487, -26056.4299, 0, 13983
cyc2, 0.2, 0.2, 0.0, 0.0, 1, 16583.5487, 16001.1301, 0, 340
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16583.1957, 16194.751, 0, 198
cyc2, 0.1, 0.2, 0.0, 0.0, 1, 16583.1167, 16401.6744, 0, 86
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.8641, 16462.775, 0, 50
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.8641, 16541.6795, 0, 10
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.6691, 16547.4017, 0, 17
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.5479, 16569.5479, 0, 5
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.4807, 16578.1473, 0, 4
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.4142, 16582.1712, 0, 1
cyc2, 0.0, 0.2, 0.0, 0.0, 1, 16582.4142, 16582.4142, 0, 0
scip_total_time, 2144.393938
Solval, number of paths, impact cutoff
16582.414216683257, 90, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.12, (0, 49, 14, 120, 26, 128, 142, 62, 97, 87, 65, 16, 75, 0)
True, True, 0.4785, (0, 131, 133, 50, 154, 98, 123, 53, 144, 85, 140, 31, 23, 0)
True, True, 0.3993, (0, 49, 14, 120, 26, 128, 142, 62, 97, 73, 106, 3, 42, 0)
True, True, 0.2814, (0, 16, 103, 65, 87, 97, 62, 142, 128, 26, 120, 14, 49, 0)
True, True, 0.1993, (0, 49, 14, 120, 26, 128, 142, 62, 97, 87, 65, 16, 69, 0)
True, True, 0.0699, (0, 126, 1, 117, 78, 9, 108, 40, 146, 80, 7, 137, 156, 0)
True, True, 0.1839, (0, 24, 47, 70, 92, 139, 125, 117, 1, 126, 5, 57, 88, 0)
True, True, 0.3525, (0, 83, 2, 119, 12, 60, 109, 81, 89, 112, 136, 76, 153, 0)
True, True, 0.0024, (0, 18, 107, 52, 134, 10, 39, 58, 29, 114, 109, 60, 119, 0)
True, True, 0.4752, (0, 41, 110, 54, 6, 121, 21, 135, 73, 106, 3, 42, 143, 0)
True, True, 0.02, (0, 88, 57, 5, 136, 112, 89, 81, 109, 60, 12, 82, 113, 0)
True, True, 0.1656, (0, 88, 57, 5, 126, 1, 117, 125, 139, 92, 70, 47, 43, 0)
True, True, 0.099, (0, 143, 54, 6, 121, 21, 135, 73, 106, 3, 42, 32, 69, 0)
True, True, 0.0396, (0, 133, 50, 154, 98, 123, 53, 144, 85, 140, 31, 23, 21, 0)
True, True, 0.236, (0, 96, 102, 132, 111, 86, 94, 66, 28, 7, 137, 92, 156, 0)
True, True, 0.3197, (0, 113, 82, 12, 60, 109, 81, 89, 112, 136, 76, 153, 83, 0)
True, True, 0.2211, (0, 121, 135, 140, 85, 144, 53, 123, 98, 154, 50, 133, 131, 0)
True, True, 0.184, (0, 27, 19, 44, 124, 130, 111, 132, 102, 96, 8, 149, 71, 0)
True, True, 0.1056, (0, 121, 135, 140, 85, 144, 53, 123, 98, 154, 31, 23, 21, 0)
True, True, 0.2938, (0, 88, 57, 5, 136, 112, 89, 81, 109, 60, 119, 2, 83, 0)
True, True, 0.0141, (0, 113, 82, 11, 77, 2, 119, 76, 153, 5, 57, 88, 13, 0)
False, True, 0.2294, (0, 38, 122, 147, 15, 118, 147, 15, 118, 147, 15, 122, 38, 0)
False, True, 0.0613, (0, 44, 124, 130, 46, 145, 127, 104, 145, 127, 46, 19, 27, 0)
False, True, 0.5, (0, 101, 61, 17, 56, 67, 35, 4, 67, 56, 17, 61, 101, 0)
False, True, 0.145, (0, 148, 13, 63, 64, 141, 43, 24, 141, 64, 63, 13, 148, 0)
False, True, 0.0613, (0, 44, 124, 130, 46, 104, 145, 127, 104, 46, 130, 124, 44, 0)
False, True, 0.3333, (0, 37, 116, 105, 152, 37, 116, 105, 152, 37, 116, 105, 152, 0)
False, True, 0.2772, (0, 41, 110, 54, 6, 115, 55, 95, 115, 55, 95, 35, 4, 0)
False, True, 0.104, (0, 69, 99, 93, 32, 99, 93, 32, 99, 93, 32, 69, 38, 0)
False, True, 0.104, (0, 69, 99, 93, 32, 99, 93, 32, 99, 93, 32, 69, 122, 0)
False, True, 0.0248, (0, 41, 110, 4, 95, 55, 115, 95, 55, 115, 6, 54, 143, 0)
False, True, 0.0495, (0, 41, 110, 4, 35, 95, 115, 55, 95, 35, 4, 110, 41, 0)
False, True, 0.0087, (0, 75, 16, 68, 36, 103, 87, 65, 103, 36, 68, 16, 69, 0)
False, True, 0.1007, (0, 75, 20, 16, 68, 36, 16, 68, 36, 16, 20, 75, 118, 0)
