Instance, X-n502-k39
capacity, 13
min_trucks, 39
output_file, output_uchoa/X-n502-k39-ng8.log
Start date, 2022-06-22
Start time, 23-05-34
capacity, 13
num_vehicles, 39
abort_early, False
methods, ['ng8']
max_vars, 1000000
time_limit, 86400
farley, False
initial time, initial max_it, max_stale_it
1e-05, 2000000000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it
363653, 69364.0, 13983, 10.0, 2000.0
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ng8, 0.5, 14.0, 9.6, 2.2, 1, 68418.1241, 60952.2088, 0, 1168
ng8, 0.4, 37.5, 29.4, 5.1, 1, 68418.1241, 64269.317, 0, 876
ng8, 0.3, 14.2, 8.8, 2.8, 1, 68393.8249, 64353.3236, 0, 820
ng8, 0.3, 19.3, 12.4, 3.8, 1, 68389.577, 66418.4693, 0, 677
ng8, 0.3, 17.7, 11.2, 3.6, 1, 68377.3827, 65505.984, 0, 664
ng8, 0.3, 19.4, 12.4, 3.9, 1, 68367.98, 67435.0037, 0, 667
ng8, 0.2, 20.1, 12.8, 4.1, 1, 68360.8177, 65611.7333, 0, 479
ng8, 0.2, 21.8, 14.1, 4.4, 1, 68359.0115, 67675.8536, 0, 447
ng8, 0.2, 20.8, 13.3, 4.2, 1, 68356.5354, 66728.8607, 0, 404
ng8, 0.1, 21.4, 13.6, 4.4, 1, 68356.1276, 67487.4622, 0, 328
ng8, 0.1, 21.7, 13.9, 4.4, 1, 68354.2939, 67681.91, 0, 253
ng8, 0.1, 22.9, 14.9, 4.5, 1, 68353.3927, 67845.1672, 0, 260
ng8, 0.1, 23.3, 15.1, 4.7, 1, 68352.8951, 67956.889, 0, 163
ng8, 0.1, 23.2, 15.1, 4.7, 1, 68351.8561, 67977.655, 0, 165
ng8, 0.0, 23.3, 15.1, 4.7, 1, 68351.7235, 68188.9599, 0, 56
ng8, -0.0, 23.8, 15.5, 4.8, 1, 68351.5516, 68285.9017, 0, 43
ng8, 0.0, 23.5, 15.2, 4.7, 1, 68351.471, 68303.9061, 0, 24
ng8, -0.0, 23.7, 15.4, 4.7, 1, 68351.4512, 68332.8337, 0, 4
ng8, 0.0, 24.0, 15.7, 4.8, 1, 68351.4511, 68351.4511, 0, 0
scip_total_time, 24586.269541
Solval, number of paths, impact cutoff
68351.45110080231, 310, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.2857, (0, 310, 386, 100, 137, 202, 158, 374, 312, 363, 218, 407, 146, 172, 0)
True, True, 0.4179, (0, 32, 107, 449, 300, 359, 309, 223, 460, 222, 37, 377, 115, 436, 0)
True, True, 0.2042, (0, 101, 173, 496, 500, 432, 264, 381, 461, 316, 72, 3, 74, 394, 0)
True, True, 0.3023, (0, 123, 472, 66, 340, 45, 342, 99, 357, 328, 235, 229, 118, 379, 0)
True, True, 0.0586, (0, 248, 336, 290, 272, 443, 439, 132, 67, 239, 149, 329, 129, 35, 0)
True, True, 0.2381, (0, 193, 396, 224, 88, 167, 268, 162, 163, 270, 9, 172, 459, 433, 0)
True, True, 0.4148, (0, 275, 337, 497, 291, 219, 406, 352, 91, 482, 151, 476, 113, 41, 0)
True, True, 0.2043, (0, 376, 426, 247, 409, 481, 495, 488, 266, 47, 484, 345, 251, 226, 0)
True, True, 0.1358, (0, 311, 380, 399, 284, 244, 225, 71, 483, 450, 294, 314, 26, 121, 0)
True, True, 0.0476, (0, 458, 286, 331, 181, 193, 396, 224, 279, 188, 190, 395, 77, 324, 0)
True, True, 0.4392, (0, 22, 83, 282, 76, 197, 339, 133, 467, 164, 156, 437, 53, 254, 0)
True, True, 0.1058, (0, 417, 372, 423, 65, 327, 348, 34, 8, 402, 178, 230, 285, 175, 0)
True, True, 0.0268, (0, 381, 326, 80, 117, 318, 10, 371, 152, 424, 453, 240, 18, 16, 0)
True, True, 0.5261, (0, 471, 334, 323, 256, 62, 277, 305, 375, 36, 465, 322, 237, 204, 0)
True, True, 0.3984, (0, 457, 259, 347, 295, 445, 184, 362, 252, 332, 58, 82, 435, 485, 0)
True, True, 0.1024, (0, 436, 115, 377, 37, 222, 460, 223, 309, 359, 300, 449, 107, 194, 0)
True, True, 0.2177, (0, 101, 384, 394, 74, 3, 316, 72, 211, 258, 142, 73, 42, 245, 0)
True, True, 0.237, (0, 471, 334, 323, 256, 62, 277, 305, 36, 375, 15, 89, 430, 361, 0)
True, True, 0.0009, (0, 499, 378, 289, 43, 306, 214, 299, 463, 370, 368, 260, 501, 388, 0)
True, True, 0.2021, (0, 434, 19, 40, 452, 238, 330, 92, 283, 205, 397, 231, 125, 124, 0)
True, True, 0.0672, (0, 491, 248, 35, 129, 329, 149, 464, 466, 110, 136, 116, 112, 90, 0)
True, True, 0.1143, (0, 203, 373, 303, 180, 255, 349, 76, 282, 83, 440, 22, 429, 288, 0)
