Instance, X-n181-k23
capacity, 8
min_trucks, 23
output_file, output_uchoa_repeat_small/X-n181-k23-ng20.log
Start date, 2022-07-06
Start time, 12-01-19
capacity, 8
num_vehicles, 23
abort_early, False
methods, ['ng20']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
5959, 25572.0, 4109, 1, 20000.0, 4138.5
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 8951.2429, True, 638
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 3863.9221, True, 690
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 12792.3579, True, 557
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 11450.238, True, 614
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 15595.9059, True, 411
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 19057.3361, True, 333
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 21498.9421, True, 201
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25177.7921, 23627.5921, True, 143
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25168.288, 23857.288, True, 90
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25165.7204, 23853.7204, True, 50
ESPPRC_heur, 0.1, 0.0, 0.0, 0.0, 0, 25156.2834, 24512.2834, True, 33
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25149.1017, 24809.329, True, 24
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25143.5125, 24747.9125, True, 12
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25138.5208, 24626.7708, True, 10
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25138.2305, 25027.543, True, 5
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25138.2305, 25095.1055, True, 1
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25138.1719, 24948.4219, True, 6
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25137.8395, 25000.4125, True, 7
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25137.4467, 25098.2692, True, 2
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25137.4467, 25133.301, True, 2
ng20, 0.1, 627.7, 413.5, 210.5, 1, 25137.4467, 24543.1058, 0, 104
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.2137, 25082.7167, True, 6
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.2122, 25104.3275, True, 3
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.2068, 25122.1323, True, 2
ng20, 0.0, 627.2, 412.7, 210.6, 1, 25130.2059, 25033.1038, 0, 42
ESPPRC_heur, 0.0, 0.0, 0.0, 0.0, 0, 25130.1632, 25083.2785, True, 5
ng20, -0.0, 659.1, 432.6, 222.3, 1, 25130.1204, 25130.1204, 0, 0
scip_total_time, 6055.480642
Solval, number of paths, impact cutoff
25130.12035635359, 117, 0.0001
Elementary, 2-Cycle, Path Value, Path
True, True, 0.2383, (0, 1, 16, 50, 94, 146, 166, 74, 46, 0)
True, True, 0.203, (0, 31, 57, 110, 175, 162, 168, 41, 22, 0)
True, True, 0.4199, (0, 127, 15, 164, 37, 147, 87, 167, 39, 0)
True, True, 0.2301, (0, 55, 135, 5, 105, 64, 86, 62, 23, 0)
True, True, 0.6225, (0, 99, 56, 100, 69, 28, 119, 173, 129, 0)
True, True, 0.1602, (0, 39, 125, 167, 147, 87, 146, 94, 50, 0)
True, True, 0.2783, (0, 120, 126, 6, 48, 174, 123, 155, 170, 0)
True, True, 0.2, (0, 20, 158, 96, 171, 159, 80, 58, 21, 0)
True, True, 0.3632, (0, 13, 77, 136, 129, 38, 154, 160, 106, 0)
True, True, 0.1602, (0, 54, 127, 15, 37, 164, 97, 34, 113, 0)
True, True, 0.0801, (0, 141, 1, 16, 74, 46, 82, 153, 81, 0)
True, True, 0.0849, (0, 45, 170, 155, 123, 174, 48, 6, 126, 0)
True, True, 0.52, (0, 14, 36, 158, 79, 30, 9, 128, 60, 0)
True, True, 0.0567, (0, 153, 82, 46, 74, 103, 83, 134, 33, 0)
True, True, 0.3632, (0, 145, 180, 59, 139, 120, 101, 112, 148, 0)
True, True, 0.4219, (0, 153, 82, 46, 74, 166, 103, 83, 134, 0)
True, True, 0.25, (0, 178, 156, 177, 150, 40, 118, 113, 75, 0)
True, True, 0.4386, (0, 139, 22, 41, 168, 162, 175, 110, 57, 0)
True, True, 0.3184, (0, 53, 4, 39, 125, 103, 83, 134, 33, 0)
True, True, 0.2193, (0, 170, 155, 138, 115, 179, 24, 71, 55, 0)
True, True, 0.4, (0, 88, 78, 102, 3, 93, 161, 109, 68, 0)
True, True, 0.5234, (0, 117, 35, 151, 53, 4, 33, 7, 91, 0)
True, True, 0.1887, (0, 173, 119, 28, 69, 100, 56, 99, 141, 0)
True, True, 0.0804, (0, 179, 5, 105, 64, 86, 62, 135, 24, 0)
True, True, 0.2, (0, 11, 49, 137, 107, 161, 109, 68, 19, 0)
True, True, 0.165, (0, 142, 143, 47, 157, 122, 27, 29, 52, 0)
True, True, 0.2783, (0, 45, 170, 155, 123, 174, 101, 112, 148, 0)
True, True, 0.2, (0, 104, 165, 144, 124, 73, 130, 67, 114, 0)
True, True, 0.091, (0, 115, 10, 43, 111, 54, 64, 105, 5, 0)
True, True, 0.3537, (0, 106, 160, 172, 141, 81, 66, 25, 72, 0)
True, True, 0.0801, (0, 57, 110, 175, 162, 168, 41, 22, 48, 0)
True, True, 0.3417, (0, 32, 65, 169, 131, 92, 116, 84, 42, 0)
True, True, 0.3585, (0, 101, 120, 126, 6, 48, 174, 123, 45, 0)
True, True, 0.28, (0, 108, 12, 121, 70, 76, 18, 8, 21, 0)
True, True, 0.2362, (0, 132, 44, 32, 65, 61, 140, 149, 152, 0)
True, True, 0.2, (0, 78, 102, 3, 93, 20, 107, 137, 49, 0)
True, True, 0.2, (0, 104, 165, 144, 124, 176, 98, 73, 114, 0)
True, True, 0.1015, (0, 33, 134, 83, 82, 74, 46, 153, 81, 0)
True, True, 0.0401, (0, 110, 175, 117, 35, 151, 7, 91, 162, 0)
True, True, 0.2403, (0, 17, 55, 23, 71, 24, 179, 115, 138, 0)
True, True, 0.3568, (0, 132, 140, 63, 85, 89, 2, 149, 152, 0)
True, True, 0.4199, (0, 127, 15, 164, 37, 147, 87, 167, 125, 0)
True, True, 0.32, (0, 70, 76, 18, 159, 171, 96, 80, 58, 0)
